rxn,smiles,ea
436,[C:1]([O:2][O:3])([H:4])([H:5])[H:6].[C:7]([C:8](=[C:9]([H:16])[H:17])[C:10](=[O:11])[O:12][H:18])([H:13])([H:14])[H:15]>>[C:1]([O:2][O:3][H:16])([H:4])([H:5])[H:6].[C:7]([C:8](=[C:9][H:17])[C:10](=[O:11])[O:12][H:18])([H:13])([H:14])[H:15],33.5802775992197
4507,[C:13]([C:14]([C:15]([H:16])[H:17])([O:18][C:19](=[O:20])[C:21]([H:26])([H:27])[H:28])[H:25])([H:22])([H:23])[H:24].[C:1]([C:2](=[C:3]([H:10])[H:11])[C:4](=[O:5])[O:6][H:12])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[C:3][H:11])[C:4](=[O:5])[O:6][H:12])([H:7])([H:8])[H:9].[H:10][C:15]([C:14]([C:13]([H:22])([H:23])[H:24])([O:18][C:19](=[O:20])[C:21]([H:26])([H:27])[H:28])[H:25])([H:16])[H:17],25.882302623882424
1588,[C:15]([C:16]([C:17]([C:18]([H:26])([H:27])[H:28])([C:19]([H:29])([H:30])[H:31])[C:20]([H:32])([H:33])[H:34])([H:24])[H:25])([H:21])([H:22])[H:23].[C:1]([C:2]([C:3]([H:4])[H:5])([C:6](=[O:7])[N:8]([H:13])[H:14])[H:12])([H:9])([H:10])[H:11]>>[C:16]([C:17]([C:18]([H:26])([H:27])[H:28])([C:19]([H:29])([H:30])[H:31])[C:20]([H:32])([H:33])[H:34])([H:24])[H:25].[C:1]([C:2]([C:3]([H:4])([H:5])[C:15]([H:21])([H:22])[H:23])([C:6](=[O:7])[N:8]([H:13])[H:14])[H:12])([H:9])([H:10])[H:11],57.273227102239616
4127,[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])[C:5](=[O:6])[O:7][C:8]([H:17])([H:18])[H:19])([H:12])[H:13])([H:9])([H:10])[H:11].[C:20](=[C:21]([c:22]1[c:23]([H:31])[c:24]([H:32])[c:25]([H:33])[c:26]([H:34])[c:27]1[H:35])[H:30])([H:28])[H:29]>>[C:1]([C:2](=[C:3]([C:4]([H:14])([H:15])[H:16])[C:5](=[O:6])[O:7][C:8]([H:17])([H:18])[H:19])[H:12])([H:9])([H:10])[H:11].[H:13][C:21]([C:20]([H:28])[H:29])([c:22]1[c:23]([H:31])[c:24]([H:32])[c:25]([H:33])[c:26]([H:34])[c:27]1[H:35])[H:30],37.72655500646215
1590,[C:15]([C:16](=[C:17]([H:22])[H:23])[C:18]([H:24])([H:25])[H:26])([H:19])([H:20])[H:21].[C:1]([C:2]([C:3]([H:4])[H:5])([C:6](=[O:7])[N:8]([H:13])[H:14])[H:12])([H:9])([H:10])[H:11]>>[C:15]([C:16](=[C:17][H:23])[C:18]([H:24])([H:25])[H:26])([H:19])([H:20])[H:21].[C:1]([C:2]([C:3]([H:4])([H:5])[H:22])([C:6](=[O:7])[N:8]([H:13])[H:14])[H:12])([H:9])([H:10])[H:11],26.128015739959665
2858,[C:1]([C:2]([O:3][C:4]([O:5])([C:6](=[C:7]([H:14])[H:15])[H:13])[O:18][O:17][C:16]([H:19])([H:20])[H:21])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([O:3])([H:11])[H:12])([H:8])([H:9])[H:10].[C:4](=[O:5])([C:6](=[C:7]([H:14])[H:15])[H:13])[O:18][O:17][C:16]([H:19])([H:20])[H:21],14.015952070360072
973,[C:14]([C:15]([O:16][C:17](=[O:18])[C:19](=[C:20]([H:27])[H:28])[H:26])([H:24])[H:25])([H:21])([H:22])[H:23].[C:1]([C:2]([C:3]([H:4])[H:5])([C:6](=[O:7])[O:8][H:13])[H:12])([H:9])([H:10])[H:11]>>[C:1]([C:2](=[C:3]([H:4])[H:5])[C:6](=[O:7])[O:8][H:13])([H:9])([H:10])[H:11].[H:12][C:15]([C:14]([H:21])([H:22])[H:23])[H:25].[O:16]([C:17](=[O:18])[C:19](=[C:20]([H:27])[H:28])[H:26])[H:24],69.08782454830362
1238,[C:14]([C:15]([C:16]([C:17]([H:27])([H:28])[H:29])([N:18]([C:19](=[O:20])[H:31])[H:30])[H:26])([H:24])[H:25])([H:21])([H:22])[H:23].[C:1]([C:2]([C:3]([H:4])[C:5](=[O:6])[O:7][H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:14]([C:15]([C:16]([C:17]([H:28])[H:29])([N:18]([C:19](=[O:20])[H:31])[H:30])[H:26])([H:24])[H:25])([H:21])([H:22])[H:23].[C:1]([C:2]([C:3]([H:4])([C:5](=[O:6])[O:7][H:13])[H:27])([H:11])[H:12])([H:8])([H:9])[H:10],27.0166179225198
2177,[C:11]([C:12]([C:13]([H:14])[N:15]([C:16](=[O:17])[H:24])[H:23])([H:21])[H:22])([H:18])([H:19])[H:20].[N:1]([C:2](=[O:3])[C:4](=[C:5]([H:9])[H:10])[H:8])([H:6])[H:7]>>[N:1]([C:2]([O:3][C:13]([C:12]([C:11]([H:18])([H:19])[H:20])([H:21])[H:22])([H:14])[N:15]([C:16](=[O:17])[H:24])[H:23])[C:4](=[C:5]([H:9])[H:10])[H:8])([H:6])[H:7],21.14561102417065
3161,[C:1]([C:2]([C:3]([C:4]([H:12])([H:13])[H:14])([C:5]([H:15])([H:16])[H:17])[C:6]([H:18])([H:19])[H:20])([H:10])[H:11])([H:7])([H:8])[H:9].[C:21]([C:22]([C:23]([H:24])[C:25]([C:26]([H:34])([H:35])[H:36])([H:32])[H:33])([H:30])[H:31])([H:27])([H:28])[H:29]>>[C:1]([H:7])([H:8])[H:9].[C:2]([C:3]([C:4]([H:12])([H:13])[H:14])([C:5]([H:15])([H:16])[H:17])[C:6]([H:18])([H:19])[H:20])([H:10])([H:11])[C:23]([C:22]([C:21]([H:27])([H:28])[H:29])([H:30])[H:31])([H:24])[C:25]([C:26]([H:34])([H:35])[H:36])([H:32])[H:33],75.81109315523645
4789,[C:1]([H:2])([H:3])[H:4].[C:5](=[C:6]([N:7]([C:8](=[O:9])[H:14])[H:13])[H:12])([H:10])[H:11]>>[C:1]([H:2])([H:3])([H:4])[H:13].[C:5](=[C:6]([N:7][C:8](=[O:9])[H:14])[H:12])([H:10])[H:11],22.06708388309925
3128,[C:16]([C:17]([C:18]([H:19])[N:20]([C:21](=[O:22])[H:29])[H:28])([H:26])[H:27])([H:23])([H:24])[H:25].[C:1]([C:2]([O:3][C:4](=[O:5])[C:6](=[C:7]([H:14])[H:15])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:16]([C:17](=[C:18]([H:19])[N:20]([C:21](=[O:22])[H:29])[H:28])[H:27])([H:23])([H:24])[H:25].[C:1]([H:8])([H:9])([H:10])[H:26].[C:2]([O:3][C:4](=[O:5])[C:6](=[C:7]([H:14])[H:15])[H:13])([H:11])[H:12],82.27381877735024
1497,[C:10]([C:11]([C:12]([H:13])[H:14])([c:15]1[c:16]([H:25])[c:17]([H:26])[c:18]([H:27])[c:19]([H:28])[c:20]1[H:29])[H:24])([H:21])([H:22])[H:23].[O:1]([C:2](=[O:3])[C:4](=[C:5]([H:8])[H:9])[H:7])[H:6]>>[H:7][C:12]([C:11]([C:10]([H:21])([H:22])[H:23])([c:15]1[c:16]([H:25])[c:17]([H:26])[c:18]([H:27])[c:19]([H:28])[c:20]1[H:29])[H:24])([H:13])[H:14].[O:1]([C:2](=[O:3])[C:4]=[C:5]([H:8])[H:9])[H:6],24.85044808249222
449,[C:1]([O:2][O:3])([H:4])([H:5])[H:6].[C:7]([C:8]([C:9]([C:10]([H:19])([H:20])[H:21])([O:11][C:12]([H:22])([H:23])[H:24])[H:18])([H:16])[H:17])([H:13])([H:14])[H:15]>>[C:1]([O:2][O:3][H:19])([H:4])([H:5])[H:6].[C:7]([C:8]([C:9]([C:10]([H:20])[H:21])([O:11][C:12]([H:22])([H:23])[H:24])[H:18])([H:16])[H:17])([H:13])([H:14])[H:15],29.59553442883771
4697,[C:17](=[C:18]([N:19]([C:20](=[O:21])[H:26])[H:25])[H:24])([H:22])[H:23].[C:1]([C:2]([C:3]([C:4]([H:13])([H:14])[H:15])[C:5](=[O:6])[O:7][H:16])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:17](=[C:18]([N:19]([C:20]=[O:21])[H:25])[H:24])([H:22])[H:23].[C:1]([C:2]([C:3]([C:4]([H:13])([H:14])[H:15])([C:5](=[O:6])[O:7][H:16])[H:26])([H:11])[H:12])([H:8])([H:9])[H:10],24.33127258258173
5033,[C:11]([C:12]([C:13]([H:14])[c:15]1[c:16]([H:26])[c:17]([H:27])[c:18]([H:28])[c:19]([H:29])[c:20]1[H:30])([H:24])[H:25])([H:21])([H:22])[H:23].[C:1]([O:2][C:3](=[C:4]([H:9])[H:10])[H:8])([H:5])([H:6])[H:7]>>[C:11]([C:12](=[C:13]([H:14])[c:15]1[c:16]([H:26])[c:17]([H:27])[c:18]([H:28])[c:19]([H:29])[c:20]1[H:30])[H:24])([H:21])([H:22])[H:23].[C:1]([O:2][C:3]([C:4]([H:9])([H:10])[H:25])[H:8])([H:5])([H:6])[H:7],37.07795757066924
2633,[C:1]([C:2]([O:3][C:4](=[O:5])[C:6]([C:7]([H:17])([H:18])[H:19])([C:8]([H:9])[H:10])[H:16])([H:14])[H:15])([H:11])([H:12])[H:13].[C:20]([C:21]([C:22]([C:23]([H:33])([H:34])[H:35])([N:24]([C:25](=[O:26])[H:37])[H:36])[H:32])([H:30])[H:31])([H:27])([H:28])[H:29]>>[C:1]([C:2]([O:3][C:4](=[O:5])[C:6]([C:7]([H:17])([H:18])[H:19])([C:8]([H:9])([H:10])[N:24]([C:22]([C:21]([C:20]([H:27])([H:28])[H:29])([H:30])[H:31])([C:23]([H:33])([H:34])[H:35])[H:32])[H:36])[H:16])([H:14])[H:15])([H:11])([H:12])[H:13].[C:25](=[O:26])[H:37],39.5805015572696
1551,[C:10]([C:11]([C:12]([H:13])[N:14]([C:15](=[O:16])[H:23])[H:22])([H:20])[H:21])([H:17])([H:18])[H:19].[O:1]([C:2](=[O:3])[C:4](=[C:5]([H:8])[H:9])[H:7])[H:6]>>[C:2](=[O:3])([C:4](=[C:5]([H:8])[H:9])[H:7])[C:12]([C:11]([C:10]([H:17])([H:18])[H:19])([H:20])[H:21])([H:13])[N:14]([C:15]=[O:16])[H:22].[O:1]([H:6])[H:23],52.76588664256269
4972,[C:15]([C:16](=[O:17])[O:18][C:19](=[C:20]([H:25])[H:26])[H:24])([H:21])([H:22])[H:23].[C:1]([C:2]([C:3]([H:4])[O:5][C:6]([H:12])([H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([H:4])([O:5][C:6]([H:12])([H:13])[H:14])[C:19]([O:18][C:16]([C:15]([H:21])([H:22])[H:23])=[O:17])([C:20]([H:25])[H:26])[H:24])([H:10])[H:11])([H:7])([H:8])[H:9],15.878324448538478
1146,[C:1]([C:2]([C:3]([H:4])([C:5](=[O:6])[O:7][H:13])[C:15]([N:14]([H:19])[H:20])([O:16])[C:17](=[C:18]([H:22])[H:23])[H:21])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([H:4])([C:5](=[O:6])[O:7][H:13])[C:15](=[O:16])[C:17](=[C:18]([H:22])[H:23])[H:21])([H:11])[H:12])([H:8])([H:9])[H:10].[N:14]([H:19])[H:20],10.664024066471027
3734,[C:17]([C:18]([C:19]([C:20]([H:30])([H:31])[H:32])([N:21]([C:22](=[O:23])[H:34])[H:33])[H:29])([H:27])[H:28])([H:24])([H:25])[H:26].[C:1]([C:2]([C:3]([H:4])[C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([H:4])([C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])[C:19]([C:18]([C:17]([H:24])([H:25])[H:26])([H:27])[H:28])([N:21]([C:22](=[O:23])[H:34])[H:33])[H:29])([H:10])[H:11])([H:7])([H:8])[H:9].[C:20]([H:30])([H:31])[H:32],75.42873525520554
2092,[C:11]([O:12][C:13]([C:14]([H:22])([H:23])[H:24])([C:15]([H:16])[H:17])[H:21])([H:18])([H:19])[H:20].[N:1]([C:2](=[O:3])[C:4](=[C:5]([H:9])[H:10])[H:8])([H:6])[H:7]>>[N:1]([C:2](=[O:3])[C:4]([C:5]([H:9])[H:10])([H:8])[C:15]([C:13]([O:12][C:11]([H:18])([H:19])[H:20])([C:14]([H:22])([H:23])[H:24])[H:21])([H:16])[H:17])([H:6])[H:7],14.77039845654508
1313,[O:1]([C:2](=[O:3])[C:4]([C:5]([H:8])[H:9])([H:7])[O:10][H:11])[H:6]>>[H:7][O:10][H:11].[O:1]([C:2](=[O:3])[C:4]=[C:5]([H:8])[H:9])[H:6],35.29684920486761
2015,[C:11]([C:12]([C:13]([H:14])[C:15]([C:16]([H:24])([H:25])[H:26])([H:22])[H:23])([H:20])[H:21])([H:17])([H:18])[H:19].[N:1]([C:2](=[O:3])[C:4](=[C:5]([H:9])[H:10])[H:8])([H:6])[H:7]>>[H:8][C:13]([C:12]([C:11]([H:17])([H:18])[H:19])([H:20])[H:21])([H:14])[C:15]([C:16]([H:24])([H:25])[H:26])([H:22])[H:23].[N:1]([C:2](=[O:3])[C:4]=[C:5]([H:9])[H:10])([H:6])[H:7],25.498345161322504
2874,[C:1]([C:2]([O:3][C:4](=[O:5])[C:6](=[C:7]([H:14])[H:15])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10].[O:16][H:17]>>[C:1]([H:8])([H:9])([H:10])[O:16][H:17].[C:2]([O:3][C:4](=[O:5])[C:6](=[C:7]([H:14])[H:15])[H:13])([H:11])[H:12],45.770243023114745
3148,[C:1]([C:2]([C:3]([C:4]([H:12])([H:13])[H:14])([C:5]([H:15])([H:16])[H:17])[C:6]([H:18])([H:19])[H:20])([H:10])[H:11])([H:7])([H:8])[H:9].[C:21]([C:22]([C:23]([C:24]([H:34])([H:35])[H:36])([C:25]([H:26])[H:27])[H:33])([H:31])[H:32])([H:28])([H:29])[H:30]>>[C:1]([H:7])([H:8])[H:9].[C:21]([C:22]([C:23]([C:24]([H:34])([H:35])[H:36])=[C:25]([H:26])[H:27])([H:31])[H:32])([H:28])([H:29])[H:30].[C:2]([C:3]([C:4]([H:12])([H:13])[H:14])([C:5]([H:15])([H:16])[H:17])[C:6]([H:18])([H:19])[H:20])([H:10])([H:11])[H:33],89.86217217717785
2846,[C:1]([C:2]([O:3][C:4](=[O:5])[C:6](=[C:7]([H:14])[H:15])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10].[O:16]([O:17])[H:18]>>[C:1]([C:2]([O:3][C:4](=[O:5])[C:6](=[C:7]([H:14])[H:15])[H:13])([H:11])[H:12])([H:9])[H:10].[H:8][O:17][O:16][H:18],27.83927442523418
5227,[C:1]([C:2]([C:3]([H:4])[H:5])([c:6]1[c:7]([H:16])[c:8]([H:17])[c:9]([H:18])[c:10]([H:19])[c:11]1[H:20])[H:15])([H:12])([H:13])[H:14].[C:21]([C:22]([C:23]([C:24]([H:34])([H:35])[H:36])([N:25]([C:26](=[O:27])[H:38])[H:37])[H:33])([H:31])[H:32])([H:28])([H:29])[H:30]>>[C:1]([C:2]([C:3]([H:4])([H:5])[C:21]([H:28])([H:29])[H:30])([c:6]1[c:7]([H:16])[c:8]([H:17])[c:9]([H:18])[c:10]([H:19])[c:11]1[H:20])[H:15])([H:12])([H:13])[H:14].[C:22]([C:23]([C:24]([H:34])([H:35])[H:36])([N:25]([C:26](=[O:27])[H:38])[H:37])[H:33])([H:31])[H:32],58.93502158822957
4829,[C:15]([C:16]([C:17]([C:18]([H:31])([H:32])[H:33])([c:19]1[c:20]([H:34])[c:21]([H:35])[c:22]([H:36])[c:23]([H:37])[c:24]1[H:38])[H:30])([H:28])[H:29])([H:25])([H:26])[H:27].[C:1]([O:2][C:3]([C:4]([H:12])([H:13])[H:14])([C:5]([H:6])[H:7])[H:11])([H:8])([H:9])[H:10]>>[C:15]([C:16]([C:17]([C:18]([H:31])([H:32])[H:33])([c:19]1[c:20]([H:34])[c:21]([H:35])[c:22]([H:36])[c:23]([H:37])[c:24]1[H:38])[H:30])[H:28])([H:25])([H:26])[H:27].[C:1]([O:2][C:3]([C:4]([H:12])([H:13])[H:14])([C:5]([H:6])([H:7])[H:29])[H:11])([H:8])([H:9])[H:10],20.49634191521909
413,[O:1]([C:2]([C:3]([C:4]([C:5]([C:6]([C:7]([H:18])([H:19])[H:20])([H:16])[H:17])([H:14])[H:15])([H:12])[H:13])[H:11])([H:9])[H:10])[H:8]>>[O:1]([C:2]([C:3]([C:4]([C:5]([C:6]([H:16])[H:17])([H:14])[H:15])([H:12])[H:13])([C:7]([H:18])([H:19])[H:20])[H:11])([H:9])[H:10])[H:8],70.5358551160898
941,[C:19]([C:20]([C:21]([H:22])[H:23])([N:24]([C:25](=[O:26])[H:32])[H:31])[H:30])([H:27])([H:28])[H:29].[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])([C:5](=[O:6])[N:7]([H:17])[H:18])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])([C:5]([O:6][C:21]([C:20]([C:19]([H:27])([H:28])[H:29])([N:24]([C:25](=[O:26])[H:32])[H:31])[H:30])([H:22])[H:23])[N:7]([H:17])[H:18])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],31.26943346124608
801,[C:19]([C:20]([C:21]([C:22]([H:32])([H:33])[H:34])[C:23](=[O:24])[O:25][C:26]([H:35])([H:36])[H:37])([H:30])[H:31])([H:27])([H:28])[H:29].[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])([C:5]([O-:6])=[N+:7]([H:17])[H:18])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])([C:5]([O:6][C:21]([C:20]([C:19]([H:27])([H:28])[H:29])([H:30])[H:31])([C:22]([H:32])([H:33])[H:34])[C:23]([O:24][H:18])[O:25][C:26]([H:35])([H:36])[H:37])=[N:7][H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],39.59721308905864
4152,[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])[C:5](=[O:6])[O:7][C:8]([H:17])([H:18])[H:19])([H:12])[H:13])([H:9])([H:10])[H:11].[C:20]([C:21](=[O:22])[O:23][C:24](=[C:25]([H:30])[H:31])[H:29])([H:26])([H:27])[H:28]>>[C:1]([C:2](=[C:3]([C:4]([H:14])([H:15])[H:16])[C:5](=[O:6])[O:7][C:8]([H:17])([H:18])[H:19])[H:12])([H:9])([H:10])[H:11].[H:13][C:21]([C:20]([H:26])([H:27])[H:28])([O:22])[O:23][C:24](=[C:25]([H:30])[H:31])[H:29],50.81032668950502
256,[C:1]([O:2][C:6]([H:7])([C:8]([H:10])([H:11])[O:12][C:13]([O:15][O:14])([H:16])[H:17])[H:9])([H:3])([H:4])[H:5]>>[C:1]([O:2])([H:3])([H:4])[H:5].[C:6]1([H:7])([H:9])[C:8]([H:10])([H:11])[O:12][C:13]([H:16])([H:17])[O:15][O:14]1,60.392126203048974
5491,[C:17](=[C:18]([N:19]([C:20](=[O:21])[H:26])[H:25])[H:24])([H:22])[H:23].[C:1]([C:2]([C:3]([H:4])[O:5][C:6](=[O:7])[C:8]([H:14])([H:15])[H:16])([H:12])[H:13])([H:9])([H:10])[H:11]>>[C:1]([C:2]([C:3]([H:4])([O:5][C:6](=[O:7])[C:8]([H:14])([H:15])[H:16])[C:20]([N:19]([C:18](=[C:17]([H:22])[H:23])[H:24])[H:25])([O:21])[H:26])([H:12])[H:13])([H:9])([H:10])[H:11],21.99358454381581
647,[C:19]([O:20][O:21])([H:22])([H:23])[H:24].[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])([C:5](=[O:6])[N:7]([H:17])[H:18])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([H:8])([H:9])[H:10].[C:2]([C:3]([C:4]([H:14])([H:15])[H:16])([C:5](=[O:6])[N:7]([H:17])[H:18])[H:13])([H:11])([H:12])[O:21][O:20][C:19]([H:22])([H:23])[H:24],69.20014601323055
1767,[C:15]([C:16]([C:17](=[C:18]([H:25])[H:26])[H:24])([H:22])[H:23])([H:19])([H:20])[H:21].[C:1]([C:2]([C:3]([H:4])[C:5](=[O:6])[N:7]([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([H:4])([C:5](=[O:6])[N:7]([H:13])[H:14])[C:17]([C:16]([C:15]([H:19])([H:20])[H:21])([H:22])[H:23])([C:18]([H:25])[H:26])[H:24])([H:11])[H:12])([H:8])([H:9])[H:10],19.225725801486988
3632,[C:17]([C:18]([C:19]([C:20]([H:30])([H:31])[H:32])([N:21]([C:22](=[O:23])[H:34])[H:33])[H:29])([H:27])[H:28])([H:24])([H:25])[H:26].[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])([C:5]([H:6])[H:7])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:19]([C:20]([H:30])([H:31])[H:32])([N:21]([C:22](=[O:23])[H:34])[H:33])[H:29].[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])([C:5]([H:6])([H:7])[C:18]([C:17]([H:24])([H:25])[H:26])([H:27])[H:28])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],58.01939090207452
2195,[C:1]([C:2]([C:3]([C:4]([H:13])([H:14])[H:15])([C:5]([C:6]([H:18])([H:19])[H:20])([H:16])[H:17])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[C:21]([O:22][O:23])([H:24])([H:25])[H:26]>>[C:1]([C:2]([C:3]([C:4]([H:13])([H:14])[H:15])([C:5]([C:6]([H:18])([H:19])[H:20])[H:17])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[H:16][O:23][O:22][C:21]([H:24])([H:25])[H:26],24.46732767863432
2622,[C:1]([C:2]([O:3][C:4](=[O:5])[C:6]([C:7]([H:17])([H:18])[H:19])([C:8]([H:9])[H:10])[H:16])([H:14])[H:15])([H:11])([H:12])[H:13].[C:20](=[C:21]([c:22]1[c:23]([H:31])[c:24]([H:32])[c:25]([H:33])[c:26]([H:34])[c:27]1[H:35])[H:30])([H:28])[H:29]>>[C:1]([C:2]([O:3][C:4](=[O:5])[C:6]([C:7]([H:17])([H:18])[H:19])([C:8]([H:9])([H:10])[H:28])[H:16])([H:14])[H:15])([H:11])([H:12])[H:13].[C:20](=[C:21]([c:22]1[c:23]([H:31])[c:24]([H:32])[c:25]([H:33])[c:26]([H:34])[c:27]1[H:35])[H:30])[H:29],25.13786191056716
2311,[C:1]([C:2]([H:3])[H:4])([H:5])([H:6])[H:7].[C:8]([O:9][C:10](=[O:11])[C:12](=[C:13]([H:18])[H:19])[C:14]([H:20])([H:21])[H:22])([H:15])([H:16])[H:17]>>[C:1](=[C:2]([H:3])[H:4])([H:6])[H:7].[H:5][C:10]([O:9][C:8]([H:15])([H:16])[H:17])([O:11])[C:12](=[C:13]([H:18])[H:19])[C:14]([H:20])([H:21])[H:22],49.93026730715064
24,[C:12]([C:13]([O:14][C:15](=[O:16])[C:17]([C:18]([H:27])([H:28])[H:29])([C:19]([C:20]([H:32])([H:33])[H:34])([H:30])[H:31])[H:26])([H:24])[H:25])([H:21])([H:22])[H:23].[C:1]([C:2]([C:3]([H:9])([H:10])[H:11])[C:4]#[N:5])([H:6])([H:7])[H:8]>>[C:12]([C:13]([O:14][C:15](=[O:16])[C:17]([C:18]([H:27])([H:28])[H:29])[C:19]([C:20]([H:32])([H:33])[H:34])([H:30])[H:31])([H:24])[H:25])([H:21])([H:22])[H:23].[C:1]([C:2]([C:3]([H:9])([H:10])[H:11])([C:4]#[N:5])[H:26])([H:6])([H:7])[H:8],22.617714116408024
1088,[C:14]([C:15]([C:16]([C:17]([H:27])([H:28])[H:29])([N:18]([C:19](=[O:20])[H:31])[H:30])[H:26])([H:24])[H:25])([H:21])([H:22])[H:23].[C:1]([C:2]([C:3]([H:4])[H:5])([C:6](=[O:7])[O:8][H:13])[H:12])([H:9])([H:10])[H:11]>>[C:14]([C:15]([C:16]([C:17]([H:28])[H:29])([N:18]([C:19](=[O:20])[H:31])[H:30])[H:26])([H:24])[H:25])([H:21])([H:22])[H:23].[C:1]([C:2]([C:3]([H:4])([H:5])[H:27])([C:6](=[O:7])[O:8][H:13])[H:12])([H:9])([H:10])[H:11],23.077912639593706
3316,[C:13]([C:14]([C:15]([C:16]([H:26])([H:27])[H:28])[C:17](=[O:18])[O:19][C:20]([H:29])([H:30])[H:31])([H:24])[H:25])([H:21])([H:22])[H:23].[C:1]([C:2](=[C:3]([H:8])[H:9])[C:4]([H:10])([H:11])[H:12])([H:5])([H:6])[H:7]>>[C:1]([H:5])([H:6])([H:7])[C:15]([C:14]([C:13]([H:21])([H:22])[H:23])([H:24])[H:25])([C:16]([H:26])([H:27])[H:28])[C:17](=[O:18])[O:19][C:20]([H:29])([H:30])[H:31].[C:2](=[C:3]([H:8])[H:9])[C:4]([H:10])([H:11])[H:12],64.59384426038014
2314,[C:1]([C:2]([H:3])[H:4])([H:5])([H:6])[H:7].[C:8]([O:9][C:10](=[O:11])[C:12](=[C:13]([H:18])[H:19])[C:14]([H:20])([H:21])[H:22])([H:15])([H:16])[H:17]>>[C:1](=[C:2]([H:3])[H:4])([H:6])[H:7].[H:5][O:11][C:10]([O:9][C:8]([H:15])([H:16])[H:17])[C:12](=[C:13]([H:18])[H:19])[C:14]([H:20])([H:21])[H:22],36.29939196020132
112,[C:12]([C:13](=[C:14]([H:21])[H:22])[C:15](=[O:16])[O:17][H:23])([H:18])([H:19])[H:20].[C:1]([C:2]([C:3]([H:9])([H:10])[H:11])[C:4]#[N:5])([H:6])([H:7])[H:8]>>[C:13](=[C:14]([H:21])[H:22])[C:15](=[O:16])[O:17][H:23].[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4]#[N:5])([H:7])[H:8].[H:6][C:12]([H:18])([H:19])[H:20],91.98615085758502
3785,[C:13]([O:14][O:15])([H:16])([H:17])[H:18].[C:1]([C:2]([C:3](=[C:4]([H:11])[H:12])[H:10])([H:8])[H:9])([H:5])([H:6])[H:7]>>[C:1]([C:2]([H:8])([H:9])[O:15][O:14][C:13]([H:16])([H:17])[H:18])([H:5])([H:6])[H:7].[C:3](=[C:4]([H:11])[H:12])[H:10],73.02587779637543
56,[C:12]([C:13]([O:14][C:15](=[O:16])[C:17](=[C:18]([H:25])[H:26])[H:24])([H:22])[H:23])([H:19])([H:20])[H:21].[C:1]([C:2]([C:3]([H:9])([H:10])[H:11])[C:4]#[N:5])([H:6])([H:7])[H:8]>>[C:12]([C:13]([H:22])[H:23])([H:19])([H:20])[H:21].[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4]#[N:5])([H:7])[H:8].[H:6][O:14][C:15](=[O:16])[C:17](=[C:18]([H:25])[H:26])[H:24],73.19900448922999
1309,[C:10]([O:11][O:12])([H:13])([H:14])[H:15].[O:1]([C:2](=[O:3])[C:4](=[C:5]([H:8])[H:9])[H:7])[H:6]>>[O:1]([C:2](=[O:3])[C:4]([C:5]([H:8])[H:9])([H:7])[O:12][O:11][C:10]([H:13])([H:14])[H:15])[H:6],25.265576610458083
