,xxx,HOMO-3/LUMO,HOMO-3/LUMO+1,HOMO-3/LUMO+2,HOMO-3/LUMO+3,HOMO-2/LUMO,HOMO-2/LUMO+1,HOMO-2/LUMO+2,HOMO-2/LUMO+3,HOMO-1/LUMO,HOMO-1/LUMO+1,HOMO-1/LUMO+2,HOMO-1/LUMO+3,HOMO/LUMO,HOMO/LUMO+1,HOMO/LUMO+2,HOMO/LUMO+3,IP,EA
1092,[C:1]([C:2]([H:3])([H:4])[H:20])([H:5])([H:6])[H:7].[C:8]([C:9]([C:10]([C:11]([H:24])([H:25])[H:26])([c:12]1[c:13]([H:27])[c:14]([H:28])[c:15]([H:29])[c:16]([H:30])[c:17]1[H:31])[H:23])([H:21])[H:22])([H:18])[H:19],0.45913547001124816,0.46139111808961086,0.5270009278940987,0.541160361884959,0.4210642765510203,0.42323365263203583,0.48885470357458444,0.5029928139485308,0.388676270266372,0.3908995983707533,0.4564663255766968,0.47063661245731064,0.37594302244637384,0.3781506038876363,0.4438446590108695,0.4580684781336129,0.3150670499662841,-0.06598327277188147
1093,[C:1]([H:2])([H:3])([H:4])[H:18].[C:5]([C:6]([C:7]([C:8]([H:19])([H:20])[H:21])[O:9][C:10](=[O:11])[C:12]([H:22])([H:23])[H:24])([H:16])[H:17])([H:13])([H:14])[H:15],0.5064889961778003,0.5517913947382199,0.5726817064596668,0.5891105845057517,0.4852076827843529,0.5304678918395045,0.551384436208078,0.5677984072737052,0.45337509571895157,0.4987010888662491,0.519559866542821,0.5360188130945235,0.41841459066186903,0.46376477675625216,0.48448921341185136,0.5010942354942849,0.34482990390343915,-0.09554581754572015
1094,[C:1]([C:2]([C:3]([H:10])([H:11])[C:13]([H:14])([H:15])[H:16])[C:4](=[O:5])[O:6][H:12])([H:7])([H:8])[H:9],0.5052062355195315,0.5539695498822585,0.5704456827044323,0.5963130277406485,0.4984213150937051,0.54722367964554,0.5637785487024456,0.5896639221800118,0.4711732401604752,0.5200365355537603,0.5365391334939733,0.562396547193151,0.4266873857758931,0.47556545085273816,0.49179948036688337,0.5179999321577672,0.36478257914620293,-0.0931016480225252
1095,[C:13]([C:14](=[C:15]([H:16])[H:17])[N:18]([C:19](=[O:20])[H:26])[H:25])([H:21])([H:22])[H:23].[C:1]([C:2]([O:3])([O:4][C:5](=[C:6]([H:11])[H:12])[H:10])[H:24])([H:7])([H:8])[H:9],0.46424389776463715,0.5024513864491233,0.5289629687818904,0.5414243165421851,0.41600720082892834,0.4541872351729156,0.48075067104888597,0.4932322313186567,0.38900851082680016,0.42718423042457704,0.4538011802640979,0.46618380231738604,0.3589719129926208,0.39713033205576953,0.4236861605139025,0.43611728263689375,0.30810784092175475,-0.0637277882732398
1096,[C:18]([O:19])([H:21])([H:22])[H:23].[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])([C:5]([O:6][O:20][H:17])=[O:7])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],0.48502616984329905,0.5388323496163117,0.5593465382809191,0.5787870303061473,0.4776365640163901,0.5314517549471067,0.5520108021729305,0.5714889865003565,0.44658954680405116,0.5004892978105738,0.5210171326410917,0.5404865898401845,0.420375008365699,0.474132629028081,0.49462390481146723,0.5142135781011424,0.3706023497326786,-0.0804450396966578
1097,[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])([C:5]([H:6])([H:7])[C:17]([C:18]([N:19]([C:20](=[O:21])[H:26])[H:25])[H:24])([H:22])[H:23])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],0.49491126407802055,0.5192033111383084,0.5334307046611663,0.5459363531533732,0.48433566612225754,0.5087057251167211,0.5229227760273003,0.5354197041696984,0.4374153870533174,0.461800963063095,0.47595493283682455,0.48848030678384957,0.42619284950882486,0.45066219417819975,0.4647308911748536,0.4773740057881518,0.34274857172154816,-0.10614300694252585
1098,[C:1]([C:2]([C:3]([H:4])([C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])[C:23]1([H:37])[C:22]([H:36])=[C:21]([C:19]([C:18]([C:17]([H:27])([H:28])[H:29])([H:30])[H:31])([C:20]([H:33])([H:34])[H:35])[H:32])[C:26]([H:40])=[C:25]([H:39])[C:24]1[H:38])([H:10])[H:11])([H:7])([H:8])[H:9],0.4492234821711266,0.511532583878605,0.5255710721268652,0.5339032539791989,0.44074056137364065,0.503172193225239,0.5172230526366862,0.5256762913812401,0.4054888077145783,0.46799458789689385,0.48189763086056303,0.49016178038708835,0.34084517098788947,0.4031563013774151,0.4171800229851523,0.4257549568472907,0.2847843184097207,-0.058304251281555454
1099,[C:1]([C:2]([C:3]([C:4]([H:14])[H:15])([C:5](=[O:6])[N:7]([H:17])[H:18])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10].[H:16][C:21]([C:20]([C:19]([H:27])([H:28])[H:29])([H:30])[H:31])([C:22]([H:32])([H:33])[H:34])[C:23](=[O:24])[O:25][C:26]([H:35])([H:36])[H:37],0.47371523525386827,0.49970838636108494,0.5248264014466189,0.5395078020262013,0.4474863389766604,0.4734381584262544,0.4985445197446626,0.5132050052430903,0.42671469019234076,0.4527294535767262,0.4777981159720337,0.4925367239330941,0.403689790777051,0.42967495003443384,0.45471155264403407,0.4694968781887578,0.33254325411761754,-0.08536641194487662
1100,[C:1]([C:2](=[C:3]([H:4])[H:5])[C:6](=[O:7])[N:8]([H:13])[H:14])([H:9])([H:10])[H:11].[H:12][C:16]([C:15]([H:23])[H:24])([c:17]1[c:18]([H:26])[c:19]([H:27])[c:20]([H:28])[c:21]([H:29])[c:22]1[H:30])[H:25],0.3824542922806745,0.4030364947549369,0.4253729415139077,0.47055256460479133,0.37937066266240294,0.3999943849425368,0.42241974432465124,0.4676083423048915,0.36970665138921416,0.39025135396427124,0.41269459363232724,0.45791338592375935,0.3589440441321923,0.37966471472031726,0.402088971651897,0.44745940519696903,0.32049574241509077,-0.045409688159092174
1101,[C:1]([H:8])([H:9])([H:10])[C:18]([C:17]([C:16]([H:23])([H:24])[H:25])([H:26])[H:27])([H:19])[N:20]([C:21](=[O:22])[H:29])[H:28].[C:2]([O:3][C:4](=[O:5])[C:6](=[C:7]([H:14])[H:15])[H:13])([H:11])[H:12],0.404215067107147,0.48874930833846797,0.5163521198018406,0.5320633698979029,0.38484001526040623,0.46934759499217915,0.4969480361868886,0.5126336548887968,0.3599163133958721,0.44456930934211425,0.472128644487975,0.4877856089895647,0.3490420563538922,0.4337097888308426,0.46123786661989585,0.4769827743613796,0.3434180539222235,-0.025616297616219596
1102,[C:4](=[C:5]([H:8])[H:9])[H:7].[O:1]([C:2](=[O:3])[C:12]([C:11]([C:10]([H:20])([H:21])[H:22])([H:23])[H:24])([H:13])[c:14]1[c:15]([H:25])[c:16]([H:26])[c:17]([H:27])[c:18]([H:28])[c:19]1[H:29])[H:6],0.43512495455248973,0.44286571348673587,0.4606838828372803,0.4978789008238379,0.40691327415664064,0.4145791521012058,0.43246853314302436,0.46960222068657587,0.3841097313372831,0.39177290176341084,0.40967560041487905,0.44673359509431876,0.37658591841517514,0.384105414444489,0.4020735150256816,0.43929480689351436,0.3263037847544885,-0.056763395668642226
1103,[C:1]([H:7])([H:8])([H:9])[C:28]([C:25]([C:23]([O:22][C:21]([H:31])([H:32])[H:33])=[O:24])([C:26]([H:34])([H:35])[H:36])[C:27]([H:37])([H:38])[H:39])([H:29])[H:30].[C:2]([C:3]([C:4]([H:12])([H:13])[H:14])([C:5]([H:15])([H:16])[H:17])[C:6]([H:18])([H:19])[H:20])([H:10])[H:11],0.48762317284960066,0.516519114246971,0.542701713042778,0.5541115637616978,0.484225193022129,0.513164389502213,0.539398309135702,0.5508201868156396,0.4752227401026932,0.5041174102951254,0.5303221751242374,0.5417771257691465,0.43611337773882763,0.4650284595372874,0.49119924615369415,0.5026676572966012,0.34907415946117853,-0.09889497047303517
1104,[C:1]([O:2])([H:4])([H:5])[H:6].[O:3]1[C:10]([N:9]([C:8](=[C:7]([H:12])[H:13])[H:14])[H:15])([H:16])[O:11]1,0.5046085214380446,0.5412273432012605,0.5615326168676548,0.5762838062416711,0.46570628861530616,0.5023931450304004,0.5227291810140391,0.5374808657795156,0.4414556634570525,0.47816602020656485,0.4985361787329756,0.5132340138030397,0.39113940720340956,0.4279137958787921,0.4481193068113135,0.46302351573681316,0.31374247896849,-0.10250349144975963
1105,[C:12]([C:13]([O:14][C:15](=[O:16])[C:17]([C:19]([C:20]([H:32])([H:33])[H:34])([H:30])[H:31])[H:26])([H:24])[H:25])([H:21])([H:22])[H:23].[C:1]([C:2]([C:3]([H:9])([H:10])[H:11])([C:4]#[N:5])[C:18]([H:27])([H:28])[H:29])([H:6])([H:7])[H:8],0.49311115945833706,0.5227742152398468,0.534600631694021,0.5490493896066853,0.48261861895860736,0.5122827466070156,0.524068291503872,0.5385422801934452,0.46552000784627506,0.4952536068853125,0.507036188805123,0.5214966600766393,0.4403759965365463,0.4699537814365695,0.48187889879645107,0.49622147424364293,0.3629579464333338,-0.09176106097005622
1106,[C:12]([C:13]([C:14]([C:15]([H:25])([H:26])[H:27])([N:16]([C:17]=[O:18])[H:28])[H:24])([H:22])[H:23])([H:19])([H:20])[H:21].[C:1]([C:2]([C:3]([H:9])([H:10])[H:11])([C:4]#[N:5])[H:29])([H:6])([H:7])[H:8],0.5080617830448916,0.5242556927287881,0.537603075784061,0.5542936131967421,0.5020145242357763,0.5182622914045261,0.531616632749779,0.5483195772163316,0.45468409198081317,0.47098912658470393,0.4842881536028682,0.5009714389086297,0.42959284017021504,0.4457331052747211,0.45920959367416286,0.475871752595115,0.3476304887650947,-0.09910582713756214
1107,[C:14]([C:15]([C:16]([C:17]([H:25])([H:26])[H:27])([C:18]([H:28])([H:29])[H:30])[C:19]([H:31])([H:32])[H:33])([H:23])[H:24])([H:20])[H:21].[C:1]([C:2]([C:3]([H:4])([H:5])[H:22])([C:6](=[O:7])[O:8][H:13])[H:12])([H:9])([H:10])[H:11],0.49074810394908397,0.5228981347783878,0.5428874807251574,0.5569964835237509,0.487485034408562,0.5196195926607599,0.5396707887467465,0.5537298957206396,0.4770485707796245,0.509094152925155,0.5291338866616685,0.5432280245299929,0.43703300888941216,0.46918146322221377,0.4891335897729606,0.5034090577518688,0.3539360216747674,-0.10080322756315081
1108,[C:1]([H:2])([H:3])([H:4])[H:17].[C:5](=[C:6]([c:7]1[c:8]([H:16])[c:9][c:10]([H:18])[c:11]([H:19])[c:12]1[H:20])[H:15])([H:13])[H:14],0.43275148329994373,0.4730832058690207,0.5319321984007758,0.5584752133153019,0.381615734288155,0.42198192358026854,0.4808595759656281,0.5073240895940785,0.3525152543732849,0.3930041188977264,0.451786501918978,0.4782698114542166,0.32491554542263607,0.36533208359164926,0.4240721851833822,0.45054338302964625,0.31269560520515494,-0.02220287001458962
1109,[C:1]([O:2][O:3][C:8]([C:7]([H:15])[H:16])([c:9]1[c:10]([H:18])[c:11]([H:19])[c:12]([H:20])[c:13]([H:21])[c:14]1[H:22])[H:17])([H:4])([H:5])[H:6],0.4168380010439308,0.41923606236685773,0.48942513266540716,0.5067951344540909,0.396505260937596,0.39892049024293846,0.4690871848793609,0.4864243878000544,0.38798224533047604,0.390424802086323,0.4605168779190043,0.47795860827452863,0.3795672900451879,0.3819409554598848,0.4521533445539344,0.4693849113643281,0.3306037493718567,-0.060455582745745126
1110,[C:1]([C:2]([O:3][C:4](=[O:5])[C:6]([H:7])([C:8]([C:9]([H:17])([H:18])[H:19])([H:15])[H:16])[C:20]([C:21]([c:22]1[c:23]([H:31])[c:24]([H:32])[c:25]([H:33])[c:26]([H:34])[c:27]1[H:35])[H:30])([H:28])[H:29])([H:13])[H:14])([H:10])([H:11])[H:12],0.43257877905203007,0.44288825469314563,0.4677024355595069,0.5169364496868569,0.40458336731998024,0.4148881455305774,0.43970939711984214,0.48894376412716456,0.3852937074462991,0.3956514650211883,0.4204680676613727,0.46964010928109,0.36557552613172695,0.3759049697101685,0.400566020325685,0.44983182321574616,0.3156807228883112,-0.05479454857700926
1111,[C:1]([C:2]([C:3](=[C:4]([H:14])[H:16])[C:5](=[O:6])[O:7][C:8]([H:17])([H:18])[H:19])([H:12])[H:13])([H:9])([H:10])[H:11].[H:15][C:25]([C:24]([O:23][C:21]([C:20]([H:26])([H:27])[H:28])=[O:22])[H:29])([H:30])[H:31],0.41701030458345023,0.48296667274724064,0.5300763013874408,0.5438700978726738,0.39894722164440977,0.46487789137949803,0.5121176213045107,0.5258394417432501,0.38743999215682373,0.45332104785739535,0.5006054855912877,0.5144179892439953,0.3669801365826106,0.4328502088572133,0.4801705869133349,0.4940334543408672,0.34672797714694675,-0.032576615544293155
1112,[C:17]([H:21])([H:22])[H:23].[C:1]([C:2]([C:3]([C:4]([H:13])([H:14])[H:15])([C:5](=[O:6])[O:7][H:16])[O:18][C:19](=[C:20]([H:25])[H:26])[H:24])([H:11])[H:12])([H:8])([H:9])[H:10],0.49437393766102317,0.5103299505411067,0.5425242790857929,0.5601334573913563,0.4802309346734395,0.49608750581445343,0.5283317993701705,0.5459792506597777,0.4336063488693046,0.4494743370203598,0.4817014200872314,0.4993726395069708,0.39829369053249447,0.4141785560035774,0.4464077931297557,0.46405858634729913,0.3252574778488294,-0.0910263862102116
1113,[C:1]([H:11])([H:12])[H:13].[C:2]([C:3]([C:4]([H:17])([H:18])[H:19])([c:5]1[c:6]([H:20])[c:7]([H:21])[c:8]([H:22])[c:9]([H:23])[c:10]1[H:24])[H:16])([H:14])([H:15])[C:27]([C:26]([C:25]([H:33])([H:34])[H:35])([H:36])[H:37])([H:28])[O:29][C:30](=[O:31])[C:32]([H:38])([H:39])[H:40],0.4322609798460544,0.4366712556201325,0.4671247583394028,0.5048082530322409,0.40806448167654946,0.41246243129625554,0.4428896193129295,0.4804982123434227,0.3912911964924303,0.39571310765426937,0.4261460105201019,0.4637942478884053,0.37815118178677304,0.3825043451282963,0.41296798081864006,0.4505936163259935,0.31787228948377083,-0.06375519226357503
1114,[C:1]([O:2][O:3])([H:4])([H:5])[H:6].[C:7](=[C:8]([c:9]1[c:10]([H:18])[c:11]([H:19])[c:12]([H:20])[c:13]([H:21])[c:14]1[H:22])[H:17])([H:15])[H:16],0.4171257524702539,0.4529563704210279,0.5117774275481791,0.534299881440474,0.3828656694385746,0.41867829347728486,0.4775669129818783,0.5000815900972926,0.36009885184525875,0.3959401531392759,0.454761090955771,0.47731680604955146,0.3253395596267689,0.361156640276345,0.41988115041836477,0.44247352802661793,0.3066838176716876,-0.026251297467169164
1115,[C:1]([O:2][C:6]([H:7])[C:8]([H:10])([H:11])[S:12][C:13]([O:15][O:14][H:9])([H:16])[H:17])([H:3])([H:4])[H:5],0.47234809931421007,0.499948831893676,0.5157594109089162,0.5311909368860525,0.4585041022331029,0.4861024937005377,0.5018607799046244,0.5173305009617077,0.4332972523814626,0.4609301983226851,0.4766155383974411,0.49213292928399965,0.4007031688177257,0.4283703695569221,0.4440824470492049,0.4596236661807687,0.32090977565129586,-0.10329588080204499
1116,[C:19]([C:20](=[C:21]([H:22])[H:23])[N:24]([C:25](=[O:26])[H:32])[H:31])([H:27])([H:28])[H:29].[C:1]([C:2]([C:3]([N:5]([C:6](=[O:7])[H:18])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10].[C:4]([H:14])([H:15])([H:16])[H:30],0.4356961587510007,0.4817205456289881,0.4943974817348925,0.5069093929476937,0.40329227906954446,0.4493111763637632,0.46197497465129117,0.474537964929196,0.391085144822352,0.43715700257270546,0.44977027891443616,0.4623815062323696,0.36493903862603894,0.4109785116164013,0.42362877939631877,0.43606553388715624,0.31324001406951524,-0.06531292535961308
1117,[N:1]([C:2]([O:3])([C:4](=[C:5]([H:9])[H:10])[H:8])[C:18]([C:15]([C:13]([O:12][C:11]([H:21])([H:22])[H:23])=[O:14])([C:16]([H:24])([H:25])[H:26])[C:17]([H:27])([H:28])[H:29])([H:19])[H:20])([H:6])[H:7],0.4446658198131891,0.46824105101608093,0.5033481973104299,0.529338526295487,0.42504621302129497,0.448609159436202,0.4837439036868769,0.5097335509196277,0.41231959662908924,0.43586176221559414,0.4708909491507143,0.4969920445675894,0.40036631157771413,0.423986816725295,0.4589964739927286,0.48523754870081304,0.3422812373454315,-0.07160640063863458
1118,[C:17]([O:18][C:19]=[C:20]([H:25])[H:26])([H:21])([H:22])[H:23].[C:1]([C:2](=[C:3]([C:4]([H:11])([H:12])[H:13])[C:5]([H:14])([H:15])[H:16])[H:10])([H:6])([H:7])[H:8].[H:9][H:24],0.5050164008540184,0.5446791072149254,0.5612555489530022,0.5783004883221138,0.492099669796214,0.5318139483768618,0.5484192365622513,0.5654974824802492,0.42526944401802824,0.4650044434979225,0.481524854230525,0.4986311496694554,0.36898974852063565,0.40876884962243054,0.4251875479178552,0.4425166868251934,0.28948896789409007,-0.08650933644575341
1119,[N:1]([C:2](=[O:3])[C:4]([C:5]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14])[H:8])([H:6])[H:7],0.5345407847248431,0.5609038348051711,0.5871676555667718,0.6026331831329774,0.498958446814801,0.5253183537139738,0.5515962581288063,0.5671450754856423,0.45319006422881347,0.4795510546227691,0.505856447485719,0.521282731920709,0.4348680039957567,0.46135493552542706,0.4875154032022405,0.5030314318094515,0.34978314845322667,-0.11422151873630604
1120,[C:1]([C:2]([H:3])([H:4])[O:5][O:6][H:7])([H:8])([C:9]([H:11])([H:12])[O:14][O:13])[H:10],0.5084153678109306,0.5381323463176017,0.5574257036216647,0.576687635682622,0.4854146829327261,0.5150976042872669,0.5344391948866971,0.5537174325249418,0.46552966090006465,0.4952404975974697,0.5145311110520497,0.533846171572848,0.4397335702041968,0.4694090426491668,0.48863480196962134,0.5079993407942771,0.3558484476995014,-0.11354724876813169
1121,[C:15]([C:16](=[O:17])[O:18][C:19](=[C:20]([H:25])[H:26])[H:24])([H:22])[H:23].[C:1]([C:2]([C:3]([H:4])([O:5][C:6]([H:12])([H:13])[H:14])[H:21])([H:10])[H:11])([H:7])([H:8])[H:9],0.46431002651979536,0.5203884664043616,0.5449192136159486,0.5638308693988022,0.433407197204381,0.48958374959741613,0.514088347955145,0.5329828195318129,0.410513205757951,0.466705640333877,0.49115084413623017,0.5100504107023539,0.3759311492733774,0.43209539712631273,0.45658291100679216,0.47567350432940037,0.32799160220501666,-0.06447915285087194
1122,[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])([C:5]([O:6])([N:7]([H:17])[H:18])[C:21]([C:20]([C:19]([H:27])([H:28])[H:29])([H:30])[H:31])([H:22])[O:23][C:24](=[O:25])[C:26]([H:32])([H:33])[H:34])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],0.4697731197548447,0.511327536268721,0.5277175655055026,0.5368154219869447,0.45571885191954864,0.49729011962036623,0.513745163819557,0.5227595056846926,0.445819218865701,0.4873585941867719,0.5038055394405213,0.5128689752742688,0.41629647134522524,0.4578827546954969,0.47425567605226043,0.48341087372201913,0.3430139854265448,-0.0903630698847784
1123,[C:12]([C:13]([C:14]([C:15]([H:25])([H:26])[H:27])([N:16][C:17](=[O:18])[H:29])[H:24])([H:22])[H:23])([H:19])([H:20])[H:21].[C:1]([C:2]([C:3]([H:9])([H:10])[H:11])([C:4]#[N:5])[H:28])([H:6])([H:7])[H:8],0.4829885612389468,0.5196077595411704,0.5287238471412771,0.5491573379139714,0.4744391699573135,0.5111171975140472,0.5202965814981433,0.5406250976649698,0.445246336620755,0.48201360596547316,0.4911211259307041,0.5114922629489131,0.42496569805287654,0.46157198566209434,0.47070429029089134,0.49113752903301455,0.36641578783229733,-0.07872879683424212
1124,[C:17]([C:18](=[C:19]([H:20])[H:21])[N:22]([C:23](=[O:24])[H:30])[H:29])([H:25])([H:26])[H:27].[C:1]([C:2]([c:3]1[c:4]([H:12])[c:5]([H:13])[c:6]([H:14])[c:7]([H:15])[c:8]1[H:16])[H:11])([H:9])([H:10])[H:28],0.4128993071645944,0.4234944196457617,0.4559174763278803,0.48669657635276087,0.38360197099496524,0.3941587591386764,0.4265741820169658,0.45734263679196385,0.37338745425256886,0.38397399960863565,0.41641156019583914,0.4471568183246998,0.34149065032542125,0.3521067286930857,0.3845057923451564,0.41530257586122554,0.29763211061020717,-0.05074068550738403
1125,[C:4](=[C:5]([c:6]1[c:7]([H:15])[c:8]([H:16])[c:9][c:10]([H:18])[c:11]1[H:19])[H:14])([H:12])[H:13].[O:1]([O:2][H:17])[H:3],0.39658255016169824,0.43490514106243017,0.4906021199723538,0.5115120531293349,0.37798006275491025,0.41614098219711293,0.4718656040066976,0.4927654912202245,0.35357955996752943,0.39199433571512216,0.44759031287117323,0.4685648124516266,0.252862451942865,0.29140001995862075,0.34711438455585497,0.36770438429731717,0.31268681768318024,-0.014392903575349072
1126,[C:1]([C:2]([C:3]([C:4]([H:12])([H:13])[H:14])[C:6]([H:18])([H:19])[H:20])([H:10])[H:11])([H:7])([H:8])[H:9].[C:21]([C:22](=[C:23]([H:24])[O:25][C:26](=[O:27])[C:28]([H:34])([H:35])[H:36])[H:32])([H:29])([H:30])[H:31].[C:5]([H:15])([H:16])([H:17])[H:33],0.47158792405969907,0.5130471760215009,0.5383465010061549,0.5543518122528406,0.45783505937607255,0.4992386913870215,0.5245743490134822,0.5405954863523619,0.4166050483475635,0.45807935853304793,0.4834206927821649,0.49940106811056406,0.36283738629038614,0.40427012984449207,0.4295122843364821,0.445702865665586,0.29706182714530266,-0.07083724935773458
1127,[C:1]([C:2]([C:3]([C:4]([H:17])([H:18])[H:19])([C:5]1=[C:6]([H:20])[C:7]([H:21])([H:37])[C:8]([H:22])[C:9]([H:23])=[C:10]1[H:24])[H:16])([H:14])[H:15])([H:11])([H:12])[H:13].[C:25]([C:26](=[C:27]([H:28])[H:29])[O:30][C:31](=[O:32])[C:33]([H:38])([H:39])[H:40])([H:34])([H:35])[H:36],0.42400635750121773,0.4597919111374626,0.48909882894164813,0.5137342901288384,0.4017510023085779,0.43750556914148275,0.4667749394715136,0.491466025396522,0.36780898466901724,0.4037179348304587,0.43282047557316644,0.4575378847451065,0.33091368522867276,0.3667108136048796,0.39581788837622967,0.4206086874561149,0.2890799703345938,-0.042541444562542836
1128,[C:11]([C:12](=[C:13]([C:14]([H:23])([H:24])[H:25])[C:15](=[O:16])[O:17][H:26])[H:22])([H:18])([H:19])[H:20].[N:1]([C:2](=[O:3])[C:4]([C:5]([H:9])[H:10])([H:8])[H:21])([H:6])[H:7],0.40027062207262015,0.4856778036333581,0.5090859531481298,0.5198615351945961,0.3776755386613512,0.4631297874412642,0.4865885396950377,0.49730043509863026,0.3589843503713087,0.44448626672169056,0.4679403837640215,0.4785826685613833,0.33712999559352286,0.42257157945851676,0.4460531748185315,0.45666161040757747,0.32672420257747675,-0.02727481960523004
1129,[C:1]([H:5])([H:6])[H:7].[C:2]([C:3](=[C:4]([H:11])[H:12])[H:10])([H:8])([H:9])[O:13][H:14],0.513631158931899,0.5656454855294297,0.5903857943866337,0.6011780461711529,0.48661079781234645,0.5386029555355869,0.563362666035222,0.5741593461591881,0.44486349132193814,0.4969383845212506,0.5216458397694413,0.5324386532317184,0.41762250668323836,0.4696504917950837,0.49435810437151906,0.5051613702465696,0.34772416054266825,-0.09651523457223406
1130,[O:1]([C:2]([O:3])([C:4](=[C:5]([H:8])[H:9])[H:7])[C:11]([C:10]([H:15])([H:16])[H:17])([C:12]([H:18])([H:19])[H:20])[C:13]#[N:14])[H:6],0.46834624624857357,0.5158771910198935,0.5282723840483141,0.5458200628423823,0.45027793296621577,0.4978353012115339,0.5102047946632712,0.5278316824487603,0.4312144167333523,0.4787061192556929,0.4910610278046724,0.5087179245792114,0.4179355153276062,0.46541941368640743,0.47791310558794037,0.49543313686178914,0.37964843134753623,-0.060196996859828544
1131,[C:1]([C:2]([C:3]([H:10])([H:11])[C:15]([C:14]([C:13]([H:23])([H:24])[H:25])([H:26])[H:27])([H:16])[c:17]1[c:18]([H:28])[c:19]([H:29])[c:20]([H:30])[c:21]([H:31])[c:22]1[H:32])[C:4](=[O:5])[O:6][H:12])([H:7])([H:8])[H:9],0.44177955790916557,0.4509150746579239,0.484017025358641,0.5232277971604817,0.40509634958589125,0.414218816840963,0.4473681213290629,0.48653040266690484,0.38564001730413355,0.3948127985069347,0.4279531540256166,0.4670817052433268,0.3726444435533754,0.38174678309569504,0.4147867265392765,0.4540290280025475,0.3218592369007554,-0.056573427440796506
1132,[C:1]([C:2](=[C:3][H:11])[C:4](=[O:5])[O:6][H:12])([H:7])([H:8])[H:9].[H:10][C:15]([C:14]([C:13]([H:23])([H:24])[H:25])([H:26])[H:27])([H:16])[c:17]1[c:18]([H:28])[c:19]([H:29])[c:20]([H:30])[c:21]([H:31])[c:22]1[H:32],0.41191061029358733,0.45154614111301256,0.47378546739099603,0.5287784067667035,0.38160661790614414,0.4212071489931348,0.4435759267219141,0.49861716081678276,0.3530081823795216,0.39273475326624807,0.41497628077479465,0.47007840566032427,0.34121523960190114,0.38099078764086464,0.4031820497205194,0.4582494760517246,0.32509989217138424,-0.022652675589940562
1133,[C:1]([H:8])([H:9])[H:10].[C:2]([O:3][C:4](=[O:5])[C:6](=[C:7]([H:14])[H:15])[H:13])([H:11])([H:12])[C:23]([C:20]([C:18]([O:17][C:16]([H:26])([H:27])[H:28])=[O:19])([C:21]([H:29])([H:30])[H:31])[C:22]([H:32])([H:33])[H:34])([H:24])[H:25],0.4045511795962221,0.4735232521530355,0.5181295520908197,0.5369006484596334,0.3932977309302528,0.4622504632501407,0.5069109662018377,0.5255772536977261,0.38345344106620083,0.4523412344466693,0.4970394593201517,0.5158403157272764,0.3669105395537317,0.43572654303495656,0.4804447760564532,0.49918349546078533,0.3548178071167723,-0.02653624070565665
1134,[C:1]([C:2]([O:3][C:4](=[O:5])[C:6]([C:7]([H:16])([H:17])[H:18])[C:8]([C:9]([H:21])([H:22])[H:23])([H:19])[H:20])([H:13])[H:14])([H:10])([H:11])[H:12].[H:15][C:24]([H:25])([H:26])[H:27],0.4880610505585426,0.5403713838303362,0.5598342553971409,0.5718722345050926,0.47146035149636695,0.5238226365606222,0.5432646297011675,0.5552773454251808,0.44950133492046396,0.5019065233350415,0.5213458916707847,0.5333700014317297,0.41326631902132194,0.46565105946068097,0.485027581759182,0.4971053271042992,0.34138670959033995,-0.087346568605563
1135,[C:13]([C:14](=[C:15]([H:16])[c:17]1[c:18]([H:28])[c:19]([H:29])[c:20]([H:30])[c:21]([H:31])[c:22]1[H:32])[H:26])([H:23])([H:24])[H:25].[C:1]([H:7])([H:8])([H:9])[H:27].[C:2](=[C:3]([H:10])[H:11])[C:4](=[O:5])[O:6][H:12],0.3764830641883329,0.42322443951906347,0.45032844285630425,0.5062575728417504,0.3634415643631579,0.41024429864336254,0.437342287096541,0.49319375532598997,0.3341019710734571,0.3809830232818033,0.4080066303921999,0.4639864246493904,0.2926244271184106,0.3396767594732886,0.3666353643538053,0.4224778028089619,0.29849085572968515,-0.0017087913027245688
1136,[C:16]([O:17][C:18]([C:19]([H:27])([H:28])[H:29])[C:20]([H:21])([H:22])[H:26])([H:23])([H:24])[H:25].[C:1]([C:2]([O:3][C:4](=[O:5])[C:6](=[C:7]([H:14])[H:15])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],0.41515435062946143,0.5192249963138563,0.5402904003867558,0.5513073485510509,0.39717621294142547,0.5012397455119915,0.5224313435863833,0.5333555892440339,0.3870264898646569,0.491048468133335,0.5122589415542022,0.5231598577715877,0.35430982334394473,0.4583786519740548,0.4795216491517162,0.49055997715004046,0.33179009804098103,-0.035969774930155546
