,xxx,mulliken_dipole_tot,mulliken_quadrupoles
949,[C:1]([C:2]([C:3]([H:4])([H:5])[O:17][C:16]([O:15][C:14]([H:21])([H:22])[H:23])[C:18](=[C:19]([H:24])[H:25])[C:20]([H:26])([H:27])[H:28])([C:6](=[O:7])[O:8][H:13])[H:12])([H:9])([H:10])[H:11],1.3459274440091415,5.093080476720893
950,[C:1]([C:2](=[C:3]([C:4]([H:14])([H:15])[H:16])[C:5](=[O:6])[O:7][C:8]([H:17])([H:18])[H:19])[H:12])([H:9])([H:10])[H:11].[C:24](=[C:25]([H:30])[H:31])[H:29].[H:13][O:23][C:21]([C:20]([H:26])([H:27])[H:28])=[O:22],1.6176446110048275,7.599907537964478
951,[C:13]([C:14](=[C:15]([H:16])[O:17][C:18](=[O:19])[C:20]([H:26])([H:27])[H:28])[H:24])([H:21])([H:22])[H:23].[C:1]([C:2]([C:3]([H:8])[H:9])([C:4]([H:10])([H:11])[H:12])[H:25])([H:5])([H:6])[H:7],1.9246469124416976,5.1343203501719845
952,[C:1]([O:2][C:3](=[O:4])[C:5](=[C:6]([H:11])[H:12])[C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10].[O:16][H:17],1.7356956646762847,6.183258032941372
953,[C:17](=[C:18]([H:23])[H:24])[H:22].[C:1]([C:2]([C:3]([H:4])([H:5])[O:16][C:15]([H:19])([H:20])[H:21])([C:6](=[O:7])[N:8]([H:13])[H:14])[H:12])([H:9])([H:10])[H:11],3.7479651611548106,5.5514365149281675
954,[C:1](=[C:2]([c:3]1[c:4][c:5]([H:13])[c:6]([H:14])[c:7]([H:15])[c:8]1[H:16])[H:11])([H:9])[H:10].[H:12][C:19]([C:18]([C:17]([H:25])([H:26])[H:27])([N:22]([C:23](=[O:24])[H:30])[H:29])[H:28])([H:20])[H:21],3.131180938373446,9.643399024678434
955,[C:12]([H:19])([H:20])[H:21].[C:1]([C:2]([C:3]([H:9])([H:10])[H:11])([C:4]#[N:5])[C:13]([O:14][C:15](=[O:16])[C:17](=[C:18]([H:25])[H:26])[H:24])([H:22])[H:23])([H:6])([H:7])[H:8],3.4827911705072294,7.019428597206127
956,[C:1]([C:2](=[C:3][H:11])[C:4](=[O:5])[O:6][H:12])([H:7])([H:8])[H:9].[H:10][C:15]([C:14]([C:13]([H:20])([H:21])[H:22])([H:23])[H:24])([C:16]([H:25])([H:26])[H:27])[C:17](=[O:18])[O:19][H:28],1.6609156585801064,5.136926319226385
957,[C:13]([O:14][C:15](=[O:16])[C:17]([C:18]([H:27])([H:28])[H:29])([C:19]([C:20]([H:32])([H:33])[H:34])([H:30])[H:31])[H:26])([H:24])[H:25].[C:1]([C:2]([C:3]([H:9])([H:10])[H:11])([C:4]#[N:5])[C:12]([H:21])([H:22])[H:23])([H:6])([H:7])[H:8],3.1889755155210486,7.207470705340777
958,[C:1]([C:2]([O:3][C:4](=[O:5])[C:6]([C:7]([H:17])([H:18])[H:19])([C:8]([H:9])([H:10])[C:21]([C:22]([C:23]([H:33])([H:34])[H:35])([N:24]([C:25](=[O:26])[H:37])[H:36])[H:32])([H:30])[H:31])[H:16])([H:14])[H:15])([H:11])([H:12])[H:13].[C:20]([H:27])([H:28])[H:29],3.5588219569026562,7.5021723549194395
959,[C:1]([C:2]([C:3]([H:4])[C:15]([N:14]([H:19])[H:20])([O:16][C:5](=[O:6])[O:7][H:13])[C:17](=[C:18]([H:22])[H:23])[H:21])([H:11])[H:12])([H:8])([H:9])[H:10],1.4757542432137556,3.9925255236260435
960,[C:1]([C:2](=[C:3]([H:4])[C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9].[C:20](=[O:21])[H:26].[H:11][N:19]([C:18](=[C:17]([H:22])[H:23])[H:24])[H:25],1.9324094879047569,5.020481633811228
961,[C:1]([C:2]([C:3]([H:10])[H:11])([C:4](=[O:5])[O:6][H:12])[C:15]([C:14]([C:13]([H:20])([H:21])[H:22])([H:23])[H:24])([C:16]([H:25])([H:26])[H:27])[C:17](=[O:18])[O:19][H:28])([H:7])([H:8])[H:9],1.8562765730643602,4.5096015166891394
962,[C:1]([C:2]([C:3]([C:4]([H:12])([H:13])[H:14])([C:6]([H:18])([H:19])[H:20])[C:23]([C:22]([C:21]([H:29])([H:30])[H:31])([H:32])[H:33])([H:24])[O:25][C:26](=[O:27])[C:28]([H:34])([H:35])[H:36])([H:10])[H:11])([H:7])([H:8])[H:9].[C:5]([H:15])([H:16])[H:17],1.892212855114265,3.831005379533862
963,[C:15]([C:16]([C:17]([C:18]([H:31])([H:32])[H:33])([c:19]1[c:20]([H:34])[c:21]([H:35])[c:22]([H:36])[c:23]([H:37])[c:24]1[H:38])[H:30])[H:28])([H:25])([H:26])[H:27].[C:1]([C:2]([C:3]([H:4])([O:5][C:6]([H:12])([H:13])[H:14])[H:29])([H:10])[H:11])([H:7])([H:8])[H:9],0.731739531624708,2.4841539554514434
964,[C:12]([C:13]([C:14]([C:15]([H:28])([H:29])[H:30])([c:16]1[c:17]([H:31])[c:18]([H:32])[c:19]([H:33])[c:20]([H:34])[c:21]1[H:35])[H:27])([H:25])[H:26])([H:22])([H:23])[H:24].[C:1]([C:2]([C:3]([H:9])([H:10])[H:11])[C:4]#[N:5])([H:6])([H:7])[H:8],2.2683459651654205,5.690157767946155
965,[C:15]([C:16]([H:28])[H:29])([H:25])([H:26])[H:27].[C:1]([C:2]([C:3]([H:4])([H:5])[C:17]([C:18]([H:31])([H:32])[H:33])([c:19]1[c:20]([H:34])[c:21]([H:35])[c:22]([H:36])[c:23]([H:37])[c:24]1[H:38])[H:30])([C:6](=[O:7])[N:8]([H:13])[H:14])[H:12])([H:9])([H:10])[H:11],3.418268823217487,7.304006521561038
966,[C:1]([C:2](=[C:3]([H:4])[C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9].[H:11][O:23][C:22]([N:21]([C:19]([C:18]([C:17]([H:24])([H:25])[H:26])([H:27])[H:28])([C:20]([H:30])([H:31])[H:32])[H:29])[H:33])[H:34],1.1617831650965997,3.0699105401993556
967,[C:1]([C:2]([C:3]([N:5]([C:6](=[O:7])[H:18])[H:17])([H:13])[C:21]([C:20]([C:19]([H:28])([H:29])[H:30])([O:24][C:25](=[O:26])[C:27]([H:32])([H:33])[H:34])[H:31])([H:22])[H:23])([H:11])[H:12])([H:8])([H:9])[H:10].[C:4]([H:14])([H:15])[H:16],3.7227719890380726,6.997043837232232
968,[C:3]([C:4]([C:5]([C:6]([H:19])([H:20])[H:21])([c:7]1[c:8][c:9]([H:23])[c:10]([H:24])[c:11]([H:25])[c:12]1[H:26])[H:18])([H:16])[H:17])([H:13])([H:14])[H:15].[O:1]([H:2])[H:22],0.6790777244764192,3.784950013904729
969,[C:15](=[C:16]([N:17]([C:18]=[O:19])[H:23])[H:22])([H:20])[H:21].[C:1]([C:2]([C:3]([H:4])([H:5])[H:24])([C:6](=[O:7])[N:8]([H:13])[H:14])[H:12])([H:9])([H:10])[H:11],3.894141589284075,5.050371585777258
970,[C:1](=[C:2]([C:3]1([C:19]([C:18]([C:17]([H:28])([H:29])[H:30])([c:22]2[c:23]([H:32])[c:24]([H:33])[c:25]([H:34])[c:26]([H:35])[c:27]2[H:36])[H:31])([H:20])[H:21])[C:4]([H:12])[C:5]([H:13])=[C:6]([H:14])[C:7]([H:15])=[C:8]1[H:16])[H:11])([H:9])[H:10],0.5272919934122752,3.6923842748727536
971,[C:15]([C:16]([C:17]([C:18]([H:28])([H:29])[H:30])([N:19]([C:20](=[O:21])[H:32])[H:31])[H:27])[H:25])([H:22])([H:23])[H:24].[C:1]([C:2]([C:3]([H:4])([H:5])[H:26])([C:6](=[O:7])[N:8]([H:13])[H:14])[H:12])([H:9])([H:10])[H:11],4.090412980889349,6.651982653324838
972,[C:1]([C:2](=[C:3]([H:4])[H:5])[C:6](=[O:7])[O:8][H:13])([H:9])([H:10])[H:11].[H:12][C:19]1([H:33])[C:18]([C:16]([C:15]([C:14]([H:24])([H:25])[H:26])([H:27])[H:28])([C:17]([H:30])([H:31])[H:32])[H:29])[C:23]([H:37])=[C:22]([H:36])[C:21]([H:35])=[C:20]1[H:34],1.264257106216496,3.6615816175707607
973,[C:1]([C:2]([C:3]([C:4]([H:11])[H:12])([H:10])[C:15]([C:14]([C:13]([H:19])([H:20])[H:21])([H:22])[H:23])([H:16])[O:17][C:18]([H:24])([H:25])[H:26])([H:8])[H:9])([H:5])([H:6])[H:7],1.301531938563306,2.002877782873908
974,[C:16]([C:17]([C:18]([H:19])([H:20])[H:27])[N:21]([C:22](=[O:23])[H:29])[H:28])([H:24])([H:25])[H:26].[C:1]([O:2][C:3](=[O:4])[C:5](=[C:6]([H:11])[H:12])[C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],2.8913820413700564,7.593215465753554
975,[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])([C:5]([O:6])([N:7]([H:17])[H:18])[O:21][O:20][C:19]([H:22])([H:23])[H:24])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],1.6947743131884245,3.734332381562704
976,[C:1]([O:2][C:3](=[O:4])[C:5]([C:6]([H:11])([H:12])[C:19]([C:17]([C:16]([H:25])([H:26])[H:27])([C:18]([H:28])([H:29])[H:30])[C:22](=[O:23])[O:24][H:31])([H:20])[H:21])[C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],1.5187799368321195,6.360422859296174
977,[C:12](=[C:13]([N:14]([C:15](=[O:16])[H:21])[H:20])[H:19])([H:17])[H:18].[C:1]([C:2]([C:3]([H:9])([H:10])[H:11])[C:4]#[N:5])([H:6])([H:7])[H:8],3.944309908472023,6.576640733129072
978,[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])([C:5]([H:6])([H:7])[C:19]([C:18]([C:17]([H:27])([H:28])[H:29])([H:30])[H:31])([C:20]([H:33])([H:34])[H:35])[H:32])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10].[c:21]1[c:22]([H:36])[c:23]([H:37])[c:24]([H:38])[c:25]([H:39])[c:26]1[H:40],0.32615235429176553,1.798982461612842
979,[C:1]([O:2][O:3])([H:4])([H:5])[H:6].[C:7]([O:8][C:9](=[O:10])[C:11](=[C:12]([H:17])[H:18])[C:13]([H:19])([H:20])[H:21])([H:14])([H:15])[H:16],1.6168575128308003,6.081151276769014
980,[C:1]([H:2])([H:3])([H:4])[C:11]1([H:25])[C:10]([H:24])=[C:9]([C:7]([C:6]([C:5]([H:15])([H:16])[H:17])([H:18])[H:19])([C:8]([H:21])([H:22])[H:23])[H:20])[C:14]([H:28])=[C:13]([H:27])[C:12]1[H:26],0.21780418093023765,1.4388823530619572
981,[C:1]([C:2]([C:3]([C:4]([H:17])([H:18])[H:19])([H:16])[C:27]([C:26]([C:25]([H:36])([H:37])[H:38])([c:30]1[c:31]([H:40])[c:32]([H:41])[c:33]([H:42])[c:34]([H:43])[c:35]1[H:44])[H:39])([H:28])[H:29])([H:14])[H:15])([H:11])([H:12])[H:13].[c:5]1[c:6]([H:20])[c:7]([H:21])[c:8]([H:22])[c:9]([H:23])[c:10]1[H:24],0.4121140171866185,3.336456223560005
982,[C:1]([C:2]([O:3][C:4](=[O:5])[C:6](=[C:7]([H:14])[H:15])[H:13])([H:11])[H:12])([H:9])[H:10].[H:8][C:18]([C:17]([C:16]([H:22])([H:23])[H:24])([H:25])[H:26])([H:19])[C:20]([C:21]([H:29])([H:30])[H:31])([H:27])[H:28],1.2577280968697402,3.838734589588867
983,[O:1]([C:2](=[O:3])[C:4]([C:5]([H:8])([H:9])[C:12]([C:11]([C:10]([H:18])([H:19])[H:20])([N:15]([C:16](=[O:17])[H:23])[H:22])[H:21])([H:13])[H:14])[H:7])[H:6],3.890015928756197,5.557221203071888
984,[N+:1]([C:2]([O-:3])[C:4](=[C:5]([H:9])[H:10])[H:8])([H:6])([H:7])[C:13]([C:12]([C:11]([H:19])([H:20])[H:21])([C:16](=[O:17])[N:18]([H:23])[H:24])[H:22])([H:14])[H:15],4.494503050782477,6.260228631508778
985,[C:15]([C:16](=[O:17])[O:18][C:19](=[C:20][H:25])[H:24])([H:21])([H:22])[H:23].[C:1]([C:2]([C:3]([H:4])([O:5][C:6]([H:12])([H:13])[H:14])[H:26])([H:10])[H:11])([H:7])([H:8])[H:9],1.6772544548539507,3.665104150451383
986,[C:1]([H:8])([H:9])([H:10])[C:21]([C:20]([C:19]([H:28])([H:29])[H:30])([O:24][C:25](=[O:26])[C:27]([H:32])([H:33])[H:34])[H:31])([H:22])[H:23].[C:2]([C:3]([C:4]([H:14])([H:15])[H:16])([C:5](=[O:6])[N:7]([H:17])[H:18])[H:13])([H:11])[H:12],3.1382066782049884,5.271539618675535
987,[C:10]([C:11](=[C:12]([H:13])[H:14])[C:15](=[O:16])[O:17][H:22])([H:18])([H:19])[H:20].[O:1]([C:2]([O:3][H:21])[C:4](=[C:5]([H:8])[H:9])[H:7])[H:6],1.1454769465443249,4.308549606136617
988,[C:17]([C:18]([C:19]([C:20]([H:30])([H:31])[H:32])([N:21]([C:22](=[O:23])[H:34])[H:33])[H:29])[H:27])([H:24])([H:25])[H:26].[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])([C:5]([H:6])([H:7])[H:28])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],3.0017103523043747,6.406346813163784
989,[C:1]([C:2](=[C:3]([H:10])[H:11])[C:4]([O:5])([O:6][H:12])[C:15]([C:14]([C:13]([H:24])([H:25])[H:26])([c:18]1[c:19]([H:28])[c:20]([H:29])[c:21]([H:30])[c:22]([H:31])[c:23]1[H:32])[H:27])([H:16])[H:17])([H:7])([H:8])[H:9],1.461826453597356,5.313357489911111
990,[O:1]([C:2]([O:3])([C:4](=[C:5]([H:8])[H:9])[H:7])[C:12]([C:11]([C:10]([H:17])([H:18])[H:19])([H:20])[H:21])([H:13])[C:14](=[O:15])[O:16][H:22])[H:6],2.098525084994635,4.605610925319897
991,[C:12](=[C:13][c:14]1[c:15]([H:23])[c:16]([H:24])[c:17]([H:25])[c:18]([H:26])[c:19]1[H:27])([H:20])[H:21].[C:1]([C:2]([C:3]([H:9])([H:10])[H:11])([C:4]#[N:5])[H:22])([H:6])([H:7])[H:8],2.7992867229925196,8.396711918746046
992,[C:1]([C:2]([C:3]([C:4]([H:12])([H:13])[H:14])([C:5]([H:15])([H:16])[H:17])[C:6]([H:18])([H:19])[H:20])[H:10])([H:7])([H:8])[H:9].[H:11][C:23]([C:22]([C:21]([H:29])([H:30])[H:31])([H:32])[H:33])([H:24])[O:25][C:26](=[O:27])[C:28]([H:34])([H:35])[H:36],1.3444085117294111,3.310852154294735
993,[C:18](=[O:19])[O:20][C:21](=[C:22]([H:27])[H:28])[H:26].[C:1]([C:2]([C:3]([C:4]([H:11])([H:12])[H:13])([C:5]([H:14])([H:15])[H:16])[C:17]([H:23])([H:24])[H:25])([H:9])[H:10])([H:6])([H:7])[H:8],1.783634260581027,3.704487319404168
994,[C:16]([C:17](=[C:18]([C:19]([H:29])([H:30])[H:31])[C:20](=[O:21])[O:22][C:23]([H:32])([H:33])[H:34])[H:27])([H:24])([H:25])[H:26].[C:1]([H:8])([H:9])([H:10])[H:28].[O:2][C:3](=[O:4])[C:5](=[C:6]([H:11])[H:12])[C:7]([H:13])([H:14])[H:15],2.668331212227332,7.461259662175164
995,[C:13]([O:14][C:15]([C:16]([H:24])([H:25])[H:26])=[C:17]([H:18])[H:19])([H:20])([H:21])[H:22].[C:1]([C:2]([C:3]([H:10])[H:11])([C:4](=[O:5])[O:6][H:12])[H:23])([H:7])([H:8])[H:9],1.3333158773040759,4.960537873335564
996,[C:1]([C:2]([C:3]([C:4]([H:17])([H:18])[H:19])([C:5]1([H:39])[C:6]([H:20])[C:7]([H:21])=[C:8]([H:22])[C:9]([H:23])=[C:10]1[H:24])[H:16])([H:14])[H:15])([H:11])([H:12])[H:13].[C:25]([C:26](=[C:27]([H:28])[H:29])[c:30]1[c:31]([H:40])[c:32]([H:41])[c:33]([H:42])[c:34]([H:43])[c:35]1[H:44])([H:36])([H:37])[H:38],0.4303531699161424,3.507445163589889
997,[C:1]([C:2](=[C:3]([H:4])[H:5])[C:6](=[O:7])[N:8]([H:13])[H:14])([H:9])([H:10])[H:11].[H:12][C:17]([C:16]([C:15]([H:21])([H:22])[H:23])[C:18](=[O:19])[O:20][H:26])([H:24])[H:25],2.9491492417447827,5.353869951753565
998,[C:1]([O:2][C:3](=[O:4])[C:5]([C:6]([H:14])([H:15])[H:16])([C:7]([H:17])([H:18])[H:19])[C:8]([H:9])[H:10])([H:11])([H:12])[H:13].[C:20]([C:21](=[O:22])[O:23][C:24](=[C:25]([H:30])[H:31])[H:29])([H:26])([H:27])[H:28],1.8476420888651461,6.455652224178836
999,[C:15]([C:16]([C:17]([C:18]([H:26])([H:27])[H:28])([C:19]([H:29])([H:30])[H:31])[C:20]([H:32])([H:33])[H:34])([H:24])[H:25])([H:21])([H:22])[H:23].[C:1]([C:2]([C:3]([H:4])[H:5])([C:6](=[O:7])[N:8]([H:13])[H:14])[H:12])([H:9])([H:10])[H:11],2.745520533874938,4.634554396216906
1000,[C:14]([O:15][C:16](=[C:17][H:23])[H:21])([H:18])([H:19])[H:20].[C:1]([C:2]([C:3]([H:4])([C:5](=[O:6])[O:7][H:13])[H:22])([H:11])[H:12])([H:8])([H:9])[H:10],1.3146208917338615,5.449143848988317
1001,[C:1]([C:2]([C:3]([C:4]([H:17])([H:18])[H:19])([C:5]1=[C:6]([H:20])[C:7]([H:21])([H:36])[C:8]([H:22])[C:9]([H:23])=[C:10]1[H:24])[H:16])([H:14])[H:15])([H:11])([H:12])[H:13].[C:25]([C:26](=[C:27]([H:28])[H:29])[N:30]([C:31](=[O:32])[H:38])[H:37])([H:33])([H:34])[H:35],2.425287363963885,5.537101062521758
1002,[C:1]([C:2]([C:3]([C:4]([H:17])([H:18])[H:19])([C:5]1=[C:6]([H:20])[C:7]([H:21])([C:27]([C:26]([C:25]([H:33])([H:34])[H:35])([H:36])[H:37])([H:28])[O:29][C:30](=[O:31])[C:32]([H:38])([H:39])[H:40])[C:8]([H:22])[C:9]([H:23])=[C:10]1[H:24])[H:16])([H:14])[H:15])([H:11])([H:12])[H:13],1.2454209611553666,3.5913818784417777
1003,[C:16]([C:17]([C:18](=[C:19]([H:29])[H:31])[C:20](=[O:21])[O:22][C:23]([H:32])([H:33])[H:34])([H:27])[H:28])([H:24])([H:25])[H:26].[C:1]([H:8])([H:9])([H:10])[H:30].[O:2][C:3](=[O:4])[C:5](=[C:6]([H:11])[H:12])[C:7]([H:13])([H:14])[H:15],2.6721481781033583,6.166547606261693
1004,[C:1]([O:2][O:3][C:8]([C:9]([C:10]([H:20])([H:21])[H:22])([N:11]([C:12](=[O:13])[H:24])[H:23])[H:19])([H:17])[H:18])([H:4])([H:5])[H:6].[C:7]([H:14])([H:15])[H:16],3.778432733399774,6.280082592004259
1005,[C:1]([C:2]([O:3][C:4](=[O:5])[C:6]([H:7])([C:8]([C:9]([H:17])([H:18])[H:19])([H:15])[H:16])[C:21]([C:20]([H:30])([H:31])[H:32])([H:33])[H:34])([H:13])[H:14])([H:10])([H:11])[H:12].[C:22]([C:23]([H:36])([H:37])[H:38])([c:24]1[c:25]([H:39])[c:26]([H:40])[c:27]([H:41])[c:28]([H:42])[c:29]1[H:43])[H:35],1.276110514995785,6.220095024227895
1006,[C:1]([C:2]([O:3][C:4](=[O:5])[C:6](=[C:7]([H:14])[H:15])[H:13])([H:11])[H:12])([H:9])[H:10].[H:8][C:18]([C:17]([C:16]([H:24])([H:25])[H:26])([N:21]([C:22](=[O:23])[H:29])[H:28])[H:27])([H:19])[H:20],3.383127002034314,7.311046902374846
1007,[H:6][O:16][C:15](=[C:11]([C:10]([H:18])([H:19])[H:20])[C:12]([H:13])[H:14])[N:17]([H:22])[H:23].[O:1]([C:2](=[O:3])[C:4](=[C:5]([H:8])[H:9])[H:7])[H:21],2.122197615777568,5.867452368358991
1008,[C:18]([C:19]([C:20]([H:33])([H:34])[H:35])([c:21]1[c:22]([H:36])[c:23]([H:37])[c:24]([H:38])[c:25]([H:39])[c:26]1[H:40])[H:32])([H:30])[H:31].[C:1]([C:2]([C:3]([H:13])([H:14])[H:15])([C:4]([H:5])([H:6])[C:17]([H:27])([H:28])[H:29])[C:7](=[O:8])[O:9][H:16])([H:10])([H:11])[H:12],1.3138758638104613,4.305444885386424
1009,[C:1]([O:2][C:3]([C:4]([H:9])[H:10])([H:8])[C:13]([C:12]([C:11]([H:21])([H:22])[H:23])([H:24])[H:25])([H:14])[c:15]1[c:16]([H:26])[c:17]([H:27])[c:18]([H:28])[c:19]([H:29])[c:20]1[H:30])([H:5])([H:6])[H:7],1.0740332373580885,3.363482245356157
1010,[C:1]([H:2])([H:3])([H:4])[C:12]1([H:26])[C:11]([H:25])[C:10]([H:24])=[C:9]([C:7]([C:6]([C:5]([H:15])([H:16])[H:17])([H:18])[H:19])([C:8]([H:21])([H:22])[H:23])[H:20])[C:14]([H:28])=[C:13]1[H:27],0.21253258867615496,1.3800365739035694
1011,[C:1]([C:2]([O:3][C:4](=[O:5])[C:6]([H:7])([C:8]([C:9]([H:17])([H:18])[H:19])([H:15])[H:16])[H:28])([H:13])[H:14])([H:10])([H:11])[H:12].[C:20]([O:21][C:22](=[C:23][H:29])[H:27])([H:24])([H:25])[H:26],1.297983663109536,6.700776928462156
1012,[C:17]([O:18][C:19](=[O:20])[C:21](=[C:22][H:27])[C:23]([H:29])([H:30])[H:31])([H:24])([H:25])[H:26].[C:1]([C:2]([C:3]([C:4]([H:11])([H:12])[H:13])([C:5]([H:14])([H:15])[H:16])[H:28])([H:9])[H:10])([H:6])([H:7])[H:8],1.214959259919972,4.210099167501856
1013,[C:1]([C:2]([O:3][C:4]1([C:6](=[C:7]([H:14])[H:15])[H:13])[O:5][C:18]1([C:17]([C:16]([H:22])([H:23])[H:24])([H:25])[H:26])[H:19])([H:11])[H:12])([H:8])([H:9])[H:10].[C:20]([C:21]([H:29])([H:30])[H:31])([H:27])[H:28],1.327794607605054,5.161277933201371
1014,[C:1]([C:2]([C:3]1([H:4])[C:5]2([C:6]([H:16])[C:7]([H:17])=[C:8]([H:18])[C:9]([H:19])=[C:10]2[H:20])[O:23][C:22]1([C:21]([H:27])([H:28])[H:29])[O:24][C:25](=[C:26]([H:31])[H:32])[H:30])([H:14])[H:15])([H:11])([H:12])[H:13],1.404608423947769,4.575664956796212
1015,[C:13]([C:14](=[C:15]([H:16])[H:17])[N:18]([C:19](=[O:20])[H:26])[H:25])([H:21])([H:22])[H:23].[C:1]([C:2]([H:8])([H:9])[H:24])([H:5])([H:6])[H:7].[C:3](=[C:4]([H:11])[H:12])[H:10],3.183063456747663,6.264900675058182
1016,[O:1]([H:2])[C:7]([O:6][C:4]([C:3]([H:9])([H:10])[H:11])=[O:5])([C:8]([H:13])[H:14])[H:12],2.486505130558416,3.180121839672281
1017,[C:1]([H:2])([H:3])([H:4])[C:10]([O:9][C:7]([C:6]([C:5]([H:13])([H:14])[H:15])([H:16])[H:17])([C:8]([H:19])([H:20])[H:21])[H:18])([O:11])[C:12]([H:22])([H:23])[H:24],1.5700158384854346,2.71364726163046
1018,[O:1]([C:2]([C:3]([C:4]([C:5]([C:6]([C:7]([H:18])[H:20])([H:16])[H:17])([H:14])[H:15])([H:12])[H:13])([H:11])[H:19])([H:9])[H:10])[H:8],1.7514048589892925,4.970132546813873
1019,[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])([C:5](=[O:6])[O:7][C:8]([H:17])([H:18])[H:19])[C:21]([C:20]([H:28])[H:29])([c:22]1[c:23]([H:31])[c:24]([H:32])[c:25]([H:33])[c:26]([H:34])[c:27]1[H:35])[H:30])([H:12])[H:13])([H:9])([H:10])[H:11],1.4995725940002935,6.2780312036025965
1020,[C:1]([O:2][C:3]([C:4]([H:9])[H:10])([H:8])[C:13]([C:12]([C:11]([H:20])([H:21])[H:22])([O:16][C:17](=[O:18])[C:19]([H:24])([H:25])[H:26])[H:23])([H:14])[H:15])([H:5])([H:6])[H:7],1.7906378884037077,4.143768201178291
1021,[O:1]([C:2](=[O:3])[C:4]([C:5]([H:8])[H:9])([H:7])[O:10][H:11])[H:6],2.109104317182471,2.6822771375351344
1022,[C:16]([C:17](=[C:18]([H:19])[H:20])[O:21][C:22](=[O:23])[C:24]([H:29])([H:30])[H:31])([H:25])([H:26])[H:27].[C:1]([O:2][C:3](=[O:4])[C:5]=[C:6]([H:11])[H:12])([H:8])([H:9])[H:10].[C:7]([H:13])([H:14])([H:15])[H:28],1.6377243252338882,7.7358481631328235
1023,[C:4]([C:5]([H:17])[H:18])([H:14])([H:15])[H:16].[O:1]([O:2][C:6]([C:7]([H:20])([H:21])[H:22])([c:8]1[c:9]([H:23])[c:10]([H:24])[c:11]([H:25])[c:12]([H:26])[c:13]1[H:27])[H:19])[H:3],1.112824114341336,4.228589319010529
1024,[C:1]([C:2]([H:3])([H:4])[H:15])([H:5])([H:6])[H:7].[C:8]([C:9]([C:10]([C:11]([H:20])([H:21])[H:22])([O:12][C:13]([H:23])([H:24])[H:25])[H:19])([H:17])[H:18])([H:14])[H:16],1.3568989729083085,2.168766944667537
1025,[C:3]([S:4][H:10])([H:8])([H:9])[O:11][H:12].[O:1]([C:2]([H:6])[H:7])[H:5],1.34692301088432,4.232817177319019
1026,[C:1]([O:2][O:3])([H:4])([H:5])[H:6].[C:7]([C:8]([C:9]([C:10]([H:21])([H:22])[H:23])([C:11]([H:24])([H:25])[H:26])[C:12](=[O:13])[O:14][C:15]([H:27])([H:28])[H:29])([H:19])[H:20])([H:16])([H:17])[H:18],1.8288596204662213,6.105215499133509
1027,[C:14]([C:15](=[O:16])[O:17][C:18](=[C:19]([H:24])[H:25])[H:23])([H:21])[H:22].[C:1]([C:2]([C:3]([H:4])([C:5](=[O:6])[O:7][H:13])[H:20])([H:11])[H:12])([H:8])([H:9])[H:10],1.6106618587691568,5.7215265940473845
1028,[C:1]([H:7])([H:8])([H:9])[H:35].[C:21]([C:22](=[C:23]([H:24])[c:25]1[c:26]([H:36])[c:27]([H:37])[c:28]([H:38])[c:29]([H:39])[c:30]1[H:40])[H:34])([H:31])([H:32])[H:33].[C:2]([C:3]([C:4]([H:12])([H:13])[H:14])([C:5]([H:15])([H:16])[H:17])[C:6]([H:18])([H:19])[H:20])([H:10])[H:11],0.33638689599802724,5.39619474292121
1029,[C:17](=[C:18]([H:22])[H:23])[H:21].[C:1]([C:2]([C:3]([H:4])([C:5](=[O:6])[O:7][H:13])[C:15]([N:14]([H:19])[H:20])=[O:16])([H:11])[H:12])([H:8])([H:9])[H:10],3.489899463433905,4.1794163515609
1030,[C:1]([C:2]([O:3][C:4](=[O:5])[C:6]([H:7])([C:8]([C:9]([H:17])([H:18])[H:19])([H:15])[H:16])[H:30])([H:13])[H:14])([H:10])([H:11])[H:12].[C:20](=[C:21][c:22]1[c:23]([H:31])[c:24]([H:32])[c:25]([H:33])[c:26]([H:34])[c:27]1[H:35])([H:28])[H:29],1.0142968317728185,7.724068947846911
1031,[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])=[C:5]([H:6])[H:7])([H:11])[H:12])([H:8])([H:9])[H:10].[H:13][C:17]([C:18]([c:19]1[c:20]([H:28])[c:21]([H:29])[c:22]([H:30])[c:23]([H:31])[c:24]1[H:32])[H:27])([H:25])[H:26],0.4413098138915951,3.5726311571537144
