,xxx,mulliken_dipole_tot,mulliken_quadrupoles
2279,[C:1]([O:2][c:3]1[c:4]([H:11])[c:22]([C:21]([C:15]([F:16])([F:17])[F:18])([H:19])[H:20])[n+:5]([H:12])[c:6]([H:13])[c:7]1[H:14])([H:8])([H:9])[H:10].[H:23],3.8537692569599655,9.050066413459863
2280,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([H:15])([H:16])[H:17])[c:5]1[c:6]([H:18])[s:7][c:30]([C:29]([C:20]([H:22])([H:23])[H:24])([C:21]([H:26])([H:27])[H:28])[H:25])[n+:8]1[H:19])([H:9])([H:10])[H:11].[H:31],3.0494260851645345,4.6203390893888985
2281,[C:1]([O:2][c:3]1[n:6]([H:11])[c:5]([H:10])[n:4][c:16]1[C:15]([H:12])([H:13])[H:14])([H:7])([H:8])[H:9].[H:17],3.826839813532672,5.617822311361661
2282,[F:1][C:2]([F:3])([F:4])[c:5]1[o:8][c:7]([H:10])[n+:6]([H:9])[c:22]1-[c:21]1[c:11]([H:16])[c:12]([H:17])[c:13]([H:18])[c:14]([H:19])[c:15]1[H:20].[H:23],6.363315385699158,10.608053552394704
2283,[F:1][C:2]([F:3])([F:4])[c:5]1[n+:8]([H:10])[c:7]([H:9])[o:6][c:21]1[H:22].[c:11]1([H:16])[c:12]([H:17])[n:13][c:14]([H:18])[c:15]([H:19])[c:20]1,2.7529866512740213,6.535807988708575
2284,[F:1][C:2]([F:3])([F:4])[c:5]1[c:6]([H:9])[c:14]([C:13]([F:10])([F:11])[H:12])[n:7][s:8]1.[H:15],2.3216044655109953,5.7210696291419545
2285,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([H:15])([H:16])[H:17])[c:5]1[c:6]([H:18])[o:7][c:24]([C:23]([F:20])([F:21])[F:22])[n+:8]1[H:19])([H:9])([H:10])[H:11].[H:25],3.5229980855413805,4.503213096506919
2286,[C:12]([F:13])([F:14])([F:15])[C:18]([H:16])[H:17].[F:1][C:2]([F:3])([F:4])[c:5]1[c:6]([H:10])[n:7][c:8]([H:11])[c:19]([H:20])[n:9]1,2.6149219641388033,3.69721581451685
2287,[C:1]([O:2][c:3]1[c:4]([H:10])[c:5]([H:11])[c:26]([C:25]([C:13]([H:16])([H:17])[H:18])([C:14]([H:19])([H:20])[H:21])[C:15]([H:22])([H:23])[H:24])[n:6]1[H:12])([H:7])([H:8])[H:9].[H:27],1.3784866910433116,5.449540003377434
2288,[F:1][C:2]([F:3])([F:4])[c:5]1[c:6]([H:10])[c:7]([H:11])[n+:8]([H:12])[c:18]([C:17]([H:14])([H:15])[H:16])[c:9]1[H:13].[H:19],7.609667220719797,9.079215101786525
2289,[C:11]([H:13])([H:14])([H:15])[C:20]([C:12]([H:17])([H:18])[H:19])[H:16].[F:1][C:2]([F:3])([F:4])[c:5]1[n+:8]([H:10])[s:7][c:6]([H:9])[c:21]1[H:22],2.2776796878007084,4.598899504884495
2290,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([H:15])([H:16])[H:17])[c:5]1[c:6]([H:18])[n:7]([H:19])[c:27]([C:26]([C:20]([H:23])([H:24])[H:25])([H:21])[H:22])[n:8]1)([H:9])([H:10])[H:11].[H:28],3.4482988138036768,5.510407104121146
2291,[C:1]([O:2][c:3]1[c:4]([H:11])[n:5][c:6]([H:12])[c:25](-[c:24]2[c:14]([H:19])[c:15]([H:20])[c:16]([H:21])[c:17]([H:22])[c:18]2[H:23])[n+:7]1[H:13])([H:8])([H:9])[H:10].[H:26],4.668465004875484,8.466743851575956
2292,[F:1][C:2]([F:3])([F:4])[c:5]1[c:8]([H:9])[s:7][n:6][c:20]1[H:21].[c:10]1([H:15])[c:11]([H:16])[n:12][c:13]([H:17])[c:14]([H:18])[c:19]1,1.4113414827846702,6.4981944471033755
2293,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([H:15])([H:16])[H:17])[c:5]1[o:8][c:7]([H:19])[n+:6]([H:18])[c:30]1[C:29]([C:20]([C:21]([F:22])([F:23])[F:24])([H:27])[H:28])([H:25])[H:26])([H:9])([H:10])[H:11].[H:31],4.552261995049998,9.297483273908858
2294,[F:11][C:14]([F:12])[H:13].[F:1][C:2]([F:3])([F:4])[c:5]1[c:8]([H:10])[n:7]([H:9])[n:6][c:15]1[H:16],2.8199353248868,4.839456798646295
2295,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([H:15])([H:16])[H:17])[c:5]1[c:6]([H:18])[n:7][n:8]([H:19])[c:24]1[C:23]([F:20])([F:21])[H:22])([H:9])([H:10])[H:11].[H:25],1.8074221315746861,5.558606999368824
2296,[C:1]([C:2]([C:3]([H:13])([H:14])[H:15])([C:4]([H:16])([H:17])[H:18])[c:5]1[c:6]([H:19])[n:7][c:29]([C:28]([C:22]([H:25])([H:26])[H:27])([H:23])[H:24])[c:8]([H:20])[n+:9]1[H:21])([H:10])([H:11])[H:12].[H:30],4.817648187595031,6.934321806591515
2297,[C:1]([O:2][c:3]1[c:6]([H:11])[o:5][c:4]([H:10])[c:25]1[C:24]([C:12]([H:15])([H:16])[H:17])([C:13]([H:18])([H:19])[H:20])[C:14]([H:21])([H:22])[H:23])([H:7])([H:8])[H:9].[H:26],1.3126536249137044,6.267874592481585
2298,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([H:15])([H:16])[H:17])[c:5]1[n:8]([H:20])[c:7]([H:19])[c:6]([H:18])[c:25]1[C:24]([F:21])([F:22])[H:23])([H:9])([H:10])[H:11].[H:26],3.2078880754410855,5.312780445341042
2299,[F:1][C:2]([F:3])([F:4])[c:5]1[s:8][c:7]([H:10])[c:6]([H:9])[c:21]1-[c:20]1[c:11]([H:16])[c:12]([H:17])[n:13][c:14]([H:18])[c:15]1[H:19].[H:22],3.2116713707581623,7.829703124658906
2300,[C:1]([C:2]([C:3]([H:13])([H:14])[H:15])([C:4]([H:16])([H:17])[H:18])[c:5]1[n:9][c:8]([H:21])[c:7]([H:20])[c:6]([H:19])[c:26]1[H:27])([H:10])([H:11])[H:12].[H:22][C:25]([H:23])[H:24],1.466888603966636,4.1172138278457675
2301,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([H:15])([H:16])[H:17])[c:5]1[s:8][n+:7]([H:19])[c:6]([H:18])[c:31]1[H:32])([H:9])([H:10])[H:11].[C:20]([H:24])([H:25])([H:26])[C:30]([C:21]([H:27])([H:28])[H:29])[C:22]#[N:23],4.078009468085846,10.322677300828001
2302,[F:1][C:2]([F:3])([F:4])[c:5]1[c:6]([H:9])[c:15]([C:14]([F:11])([F:12])[H:13])[n+:7]([H:10])[s:8]1.[H:16],3.6623132418761557,10.304255114014035
2303,[F:1][C:2]([F:3])([F:4])[c:5]1[n:8][c:7]([H:9])[s:6][c:23]1[C:22]([C:10]([H:13])([H:14])[H:15])([C:11]([H:16])([H:17])[H:18])[C:12]([H:19])([H:20])[H:21].[H:24],3.4328200805469535,4.459700815667493
2304,[F:1][C:2]([F:3])([F:4])[c:5]1[c:6]([H:10])[c:24](-[c:23]2[c:14]([H:19])[c:15]([H:20])[n:16][c:17]([H:21])[c:18]2[H:22])[c:7]([H:11])[c:8]([H:12])[n+:9]1[H:13].[H:25],3.928859692687047,9.330074364261943
2305,[C:1]([O:2][c:3]1[c:4]([H:10])[c:23]([C:22]([C:13]([H:15])([H:16])[H:17])([C:14]([H:19])([H:20])[H:21])[H:18])[n:5]([H:11])[c:6]1[H:12])([H:7])([H:8])[H:9].[H:24],1.6570859735128358,6.407610968146935
2306,[F:13][C:16]([H:14])[H:15].[F:1][C:2]([F:3])([F:4])[c:5]1[c:6]([H:10])[c:7]([H:11])[c:17]([H:18])[c:8]([H:12])[n:9]1,3.923206660303184,6.251768285717546
2307,[C:1]([O:2][c:3]1[c:7]([H:13])[n:6][c:5]([H:12])[c:4]([H:11])[c:27]1[C:26]([C:14]([H:17])([H:18])[H:19])([C:15]([H:20])([H:21])[H:22])[C:16]([H:23])([H:24])[H:25])([H:8])([H:9])[H:10].[H:28],2.2979660500000323,9.508509936976159
2308,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([H:15])([H:16])[H:17])[c:5]1[c:6]([H:18])[n:7]([H:19])[c:27]([C:26]([C:20]([H:23])([H:24])[H:25])([F:21])[F:22])[n:8]1)([H:9])([H:10])[H:11].[H:28],2.7719487657853463,4.683296563989723
2309,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([H:15])([H:16])[H:17])[c:5]1[n:6][c:7]([H:18])[c:30]([H:31])[s:8]1)([H:9])([H:10])[H:11].[c:19]1([H:24])[c:20]([H:25])[c:21]([H:26])[c:22]([H:27])[c:23]([H:28])[c:29]1,0.9927126075266617,4.6868956379596245
2310,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([H:15])([H:16])[H:17])[c:5]1[n:8]([H:20])[c:7]([H:19])[c:6]([H:18])[c:25]1[C:24]([H:21])([H:22])[H:23])([H:9])([H:10])[H:11].[H:26],1.4588385883422048,4.1361995773302045
2311,[C:12]([C:13]([F:14])([F:15])[F:16])([H:19])([H:20])[C:21]([H:17])[H:18].[C:1]([O:2][c:3]1[c:4]([H:10])[o:5][c:22]([H:23])[n+:6]1[H:11])([H:7])([H:8])[H:9],2.79583969852305,5.4781488655936075
2312,[C:1]([O:2][c:3]1[c:4]([H:10])[c:24]([C:23]([C:13]([H:17])([H:18])[H:19])([C:14]([H:20])([H:21])[H:22])[C:15]#[N:16])[c:5]([H:11])[n:6]1[H:12])([H:7])([H:8])[H:9].[H:25],3.8970370340000238,6.452777096274746
2313,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([H:15])([H:16])[H:17])[c:5]1[n:8][c:7]([H:18])[s:6][c:23]1[C:22]([F:19])([H:20])[H:21])([H:9])([H:10])[H:11].[H:24],1.3331177785926502,3.3011509464300075
2314,[F:10][C:13]([F:11])[F:12].[F:1][C:2]([F:3])([F:4])[c:5]1[n:8][c:7]([H:9])[s:6][c:14]1[H:15],3.207632331552156,3.9937308024082996
2315,[F:1][C:2]([F:3])([F:4])[c:5]1[n+:8]([H:10])[c:7]([H:9])[o:6][c:15]1[C:14]([H:11])([H:12])[H:13].[H:16],3.2547598626412317,6.7552755225853955
2316,[C:11]([H:14])([H:15])([H:16])[C:23]([C:12]([H:17])([H:18])[H:19])[C:13]([H:20])([H:21])[H:22].[F:1][C:2]([F:3])([F:4])[c:5]1[c:6]([H:9])[c:7]([H:10])[o:8][c:24]1[H:25],2.3255088823080716,4.261131914580334
2317,[C:1]([O:2][c:3]1[c:4]([H:10])[s:5][c:24]([C:23]([C:11]([H:14])([H:15])[H:16])([C:12]([H:17])([H:18])[H:19])[C:13]([H:20])([H:21])[H:22])[n:6]1)([H:7])([H:8])[H:9].[H:25],1.0600053853177491,3.8167801552197234
2318,[C:1]([O:2][c:3]1[c:4]([H:10])[c:22](-[c:21]2[c:12]([H:17])[c:13]([H:18])[n:14][c:15]([H:19])[c:16]2[H:20])[n+:5]([H:11])[o:6]1)([H:7])([H:8])[H:9].[H:23],2.8749873049843275,8.237860440372248
2319,[C:11]([H:15])([H:16])([H:17])[C:21]([C:12]([H:18])([H:19])[H:20])[C:13]#[N:14].[F:1][C:2]([F:3])([F:4])[c:5]1[c:6]([H:9])[n+:7]([H:10])[c:22]([H:23])[s:8]1,7.610060323099562,11.481683891597026
2320,[F:1][C:2]([F:3])([F:4])[c:5]1[c:6]([H:9])[c:14]([C:13]([F:10])([F:11])[H:12])[o:7][n:8]1.[H:15],2.3347183325818675,5.628198154192319
2321,[C:19]([C:20]([F:21])([F:22])[F:23])([H:26])([H:27])[C:28]([H:24])[H:25].[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([H:15])([H:16])[H:17])[c:5]1[o:8][n:7][c:6]([H:18])[c:29]1[H:30])([H:9])([H:10])[H:11],2.9660163491105864,3.4324080844056986
2322,[C:1]([O:2][c:3]1[c:6]([H:11])[s:5][n+:4]([H:10])[c:16]1[C:15]([F:12])([H:13])[H:14])([H:7])([H:8])[H:9].[H:17],2.304668878322654,8.638031979244698
2323,[C:19]([H:22])([H:23])([H:24])[C:25]([H:20])[H:21].[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([H:15])([H:16])[H:17])[c:5]1[c:6]([H:18])[n:7][c:26]([H:27])[s:8]1)([H:9])([H:10])[H:11],1.9979235651734797,3.3349601332570358
2324,[C:1]([O:2][c:3]1[o:6][n+:5]([H:11])[c:4]([H:10])[c:25]1[C:24]([C:12]([H:15])([H:16])[H:17])([C:13]([H:18])([H:19])[H:20])[C:14]([H:21])([H:22])[H:23])([H:7])([H:8])[H:9].[H:26],2.8097676736027277,7.565529555928286
2325,[C:1]([C:2]([C:3]([H:13])([H:14])[H:15])([C:4]([H:16])([H:17])[H:18])[c:5]1[c:6]([H:19])[c:7]([H:20])[c:27]([H:28])[c:8]([H:21])[n+:9]1[H:22])([H:10])([H:11])[H:12].[F:23][C:26]([F:24])[H:25],2.8555171327686693,5.875905544760964
2326,[F:1][C:2]([F:3])([F:4])[c:5]1[c:6]([H:10])[c:7]([H:11])[n+:8]([H:12])[c:9]([H:13])[c:18]1[H:19].[H:14][C:17]([H:15])[H:16],7.579711287814081,11.112333668691681
2327,[C:1]([O:2][c:3]1[n+:7]([H:13])[c:6]([H:12])[c:5]([H:11])[n:4][c:25]1-[c:24]1[c:14]([H:19])[c:15]([H:20])[c:16]([H:21])[c:17]([H:22])[c:18]1[H:23])([H:8])([H:9])[H:10].[H:26],5.4760474184539385,10.501755218369894
2328,[C:1]([C:2]([C:3]([H:13])([H:14])[H:15])([C:4]([H:16])([H:17])[H:18])[c:5]1[c:6]([H:19])[c:7]([H:20])[c:34](-[c:33]2[c:23]([H:28])[c:24]([H:29])[c:25]([H:30])[c:26]([H:31])[c:27]2[H:32])[c:8]([H:21])[n+:9]1[H:22])([H:10])([H:11])[H:12].[H:35],3.6543744563569076,10.509105921178154
2329,[C:12]([H:15])([H:16])([H:17])[C:18]([F:13])[F:14].[C:1]([O:2][c:3]1[s:6][n+:5]([H:11])[c:4]([H:10])[c:19]1[H:20])([H:7])([H:8])[H:9],2.9092594409964496,8.143345012804055
2330,[F:1][C:2]([F:3])([F:4])[c:5]1[n+:6]([H:9])[c:7]([H:10])[c:21]([C:20]([C:11]([C:12]([F:13])([F:14])[F:15])([H:18])[H:19])([H:16])[H:17])[s:8]1.[H:22],3.687986209486766,5.954357362472432
2331,[C:1]([O:2][c:3]1[c:4]([H:10])[c:5]([H:11])[o:6][c:19]1[C:18]([C:12]([F:13])([F:14])[F:15])([H:16])[H:17])([H:7])([H:8])[H:9].[H:20],2.835669494921217,3.9447662872329814
2332,[C:10]([H:13])([H:14])([H:15])[C:16]([F:11])[F:12].[F:1][C:2]([F:3])([F:4])[c:5]1[s:8][n:7][c:6]([H:9])[c:17]1[H:18],2.4782145251896575,3.5022248949955506
2333,[F:1][C:2]([F:3])([F:4])[c:5]1[n:8][o:7][c:6]([H:9])[c:20]1-[c:19]1[c:10]([H:15])[c:11]([H:16])[n:12][c:13]([H:17])[c:14]1[H:18].[H:21],3.567553376575062,11.37280766017526
2334,[C:1]([O:2][c:3]1[n+:6]([H:12])[c:5]([H:11])[n:4]([H:10])[c:17]1[C:16]([F:13])([F:14])[F:15])([H:7])([H:8])[H:9].[H:18],5.903512402419094,8.732927800207305
2335,[C:1]([C:2]([C:3]([H:13])([H:14])[H:15])([C:4]([H:16])([H:17])[H:18])[c:5]1[n+:9]([H:22])[c:8]([H:21])[c:7]([H:20])[c:6]([H:19])[c:36]1[C:35]([C:23]([H:26])([H:27])[H:28])([C:24]([H:29])([H:30])[H:31])[C:25]([H:32])([H:33])[H:34])([H:10])([H:11])[H:12].[H:37],2.8320432451216235,6.5560499987355145
2336,[F:1][C:2]([F:3])([F:4])[c:5]1[n:8][n:7]([H:10])[c:6]([H:9])[c:24]1[C:23]([C:11]([H:14])([H:15])[H:16])([C:12]([H:17])([H:18])[H:19])[C:13]([H:20])([H:21])[H:22].[H:25],4.087323409965732,6.719034006371032
2337,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([H:15])([H:16])[H:17])[c:5]1[c:6]([H:18])[c:7]([H:19])[c:24]([C:23]([F:20])([H:21])[H:22])[o:8]1)([H:9])([H:10])[H:11].[H:25],1.9467470835612943,3.003965341777003
2338,[C:12]([H:16])([H:17])([H:18])[C:22]([C:13]([H:19])([H:20])[H:21])[C:14]#[N:15].[C:1]([O:2][c:3]1[s:6][c:5]([H:11])[c:4]([H:10])[c:23]1[H:24])([H:7])([H:8])[H:9],2.582139828135076,6.936462802218324
2339,[F:13][C:16]([H:14])[H:15].[F:1][C:2]([F:3])([F:4])[c:5]1[c:6]([H:10])[c:7]([H:11])[c:17]([H:18])[n:8][c:9]1[H:12],2.1205824041259183,4.775445540441181
2340,[C:1]([O:2][c:3]1[c:4]([H:11])[n:5][c:17]([H:18])[c:6]([H:12])[n:7]1)([H:8])([H:9])[H:10].[H:13][C:16]([H:14])[H:15],1.422276684812136,3.1104144459283916
2341,[C:1]([C:2]([C:3]([H:13])([H:14])[H:15])([C:4]([H:16])([H:17])[H:18])[c:5]1[c:6]([H:19])[n:7][c:26]([H:27])[c:8]([H:20])[n+:9]1[H:21])([H:10])([H:11])[H:12].[F:22][C:25]([H:23])[H:24],5.056622845907346,6.263649033549352
2342,[F:1][C:2]([F:3])([F:4])[c:5]1[o:8][n:7][c:6]([H:9])[c:14]1[C:13]([F:10])([F:11])[F:12].[H:15],2.465700258901653,5.618877038039786
2343,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([H:15])([H:16])[H:17])[c:5]1[c:6]([H:18])[c:7]([H:19])[n:8]([H:20])[c:31]1[C:30]([C:21]([C:22]([F:23])([F:24])[F:25])([H:28])[H:29])([H:26])[H:27])([H:9])([H:10])[H:11].[H:32],2.2644873757460173,5.639279897928695
2344,[C:12]([H:16])([H:17])([H:18])[C:22]([C:13]([H:19])([H:20])[H:21])[C:14]#[N:15].[C:1]([O:2][c:3]1[c:4]([H:10])[n:5][c:23]([H:24])[n:6]1[H:11])([H:7])([H:8])[H:9],3.972717426419526,6.899258590149333
2345,[F:10][C:13]([F:11])[F:12].[F:1][C:2]([F:3])([F:4])[c:5]1[n:6][c:14]([H:15])[c:7]([H:9])[s:8]1,3.475434907195462,4.49534326704478
2346,[C:1]([O:2][c:3]1[o:6][c:5]([H:11])[n+:4]([H:10])[c:16]1[H:17])([H:7])([H:8])[H:9].[F:12][C:15]([F:13])[F:14],3.378901765674322,8.547468335260518
2347,[C:1]([O:2][c:3]1[c:4]([H:10])[c:16]([C:15]([F:12])([F:13])[F:14])[n+:5]([H:11])[o:6]1)([H:7])([H:8])[H:9].[H:17],2.499727184541333,4.325421004365213
2348,[C:14]([C:15]([F:16])([F:17])[F:18])([H:21])([H:22])[C:23]([H:19])[H:20].[C:1]([O:2][c:3]1[c:4]([H:11])[c:5]([H:12])[c:6]([H:13])[c:24]([H:25])[n:7]1)([H:8])([H:9])[H:10],1.5097448679067087,4.637879172598776
2349,[C:1]([O:2][c:3]1[o:6][c:5]([H:11])[c:4]([H:10])[c:16]1[H:17])([H:7])([H:8])[H:9].[F:12][C:15]([F:13])[F:14],1.7801775601134522,4.4108752974066885
2350,[F:1][C:2]([F:3])([F:4])[c:5]1[c:6]([H:9])[n:7][c:23]([C:22]([C:10]([H:13])([H:14])[H:15])([C:11]([H:16])([H:17])[H:18])[C:12]([H:19])([H:20])[H:21])[s:8]1.[H:24],2.568362227877568,3.256381081702538
2351,[C:1]([C:2]([C:3]([H:13])([H:14])[H:15])([C:4]([H:16])([H:17])[H:18])[c:5]1[c:6]([H:19])[c:27]([H:28])[c:7]([H:20])[n+:8]([H:21])[c:9]1[H:22])([H:10])([H:11])[H:12].[F:23][C:26]([H:24])[H:25],3.887654091803884,9.613892860665594
2352,[F:1][C:2]([F:3])([F:4])[c:5]1[c:6]([H:9])[c:20]([C:19]([C:10]([H:12])([H:13])[H:14])([C:11]([H:16])([H:17])[H:18])[H:15])[s:7][n:8]1.[H:21],4.678832314357899,5.126444692412144
2353,[C:19]([H:21])([H:22])([H:23])[C:28]([C:20]([H:25])([H:26])[H:27])[H:24].[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([H:15])([H:16])[H:17])[c:5]1[o:8][c:7]([H:18])[n:6][c:29]1[H:30])([H:9])([H:10])[H:11],1.9123994600066543,3.5191752579117748
2354,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([H:15])([H:16])[H:17])[c:5]1[n+:6]([H:18])[c:7]([H:19])[c:33]([C:32]([C:20]([H:23])([H:24])[H:25])([C:21]([H:26])([H:27])[H:28])[C:22]([H:29])([H:30])[H:31])[o:8]1)([H:9])([H:10])[H:11].[H:34],3.646570895503685,6.932263983992563
2355,[C:1]([C:2]([C:3]([H:13])([H:14])[H:15])([C:4]([H:16])([H:17])[H:18])[c:5]1[c:6]([H:19])[c:32]([H:33])[c:7]([H:20])[n:8][c:9]1[H:21])([H:10])([H:11])[H:12].[c:22]1([H:27])[c:23]([H:28])[n:24][c:25]([H:29])[c:26]([H:30])[c:31]1,2.0508992559569412,4.418189838910713
2356,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([H:15])([H:16])[H:17])[c:5]1[n:6][c:30]([C:29]([C:19]([H:23])([H:24])[H:25])([C:20]([H:26])([H:27])[H:28])[C:21]#[N:22])[c:7]([H:18])[s:8]1)([H:9])([H:10])[H:11].[H:31],3.3939067818465345,5.2274874990499
2357,[C:1]([O:2][c:3]1[c:4]([H:10])[c:16]([H:17])[n+:5]([H:11])[s:6]1)([H:7])([H:8])[H:9].[F:12][C:15]([H:13])[H:14],2.8538550906422637,8.802318199455849
2358,[C:10]([H:13])([H:14])([H:15])[C:16]([H:11])[H:12].[F:1][C:2]([F:3])([F:4])[c:5]1[c:6]([H:9])[n:7][c:17]([H:18])[s:8]1,2.038033879764877,4.059036310299493
2359,[C:1]([O:2][c:3]1[s:6][c:5]([H:11])[n+:4]([H:10])[c:22]1[C:21]([C:12]([C:13]([F:14])([F:15])[F:16])([H:19])[H:20])([H:17])[H:18])([H:7])([H:8])[H:9].[H:23],4.077142122145171,8.832523373851066
2360,[F:1][C:2]([F:3])([F:4])[c:5]1[c:6]([H:9])[n:7][n:8]([H:10])[c:24]1[C:23]([C:11]([H:14])([H:15])[H:16])([C:12]([H:17])([H:18])[H:19])[C:13]([H:20])([H:21])[H:22].[H:25],3.289790377938526,4.645618923785513
2361,[C:1]([O:2][c:3]1[c:6]([H:11])[o:5][n+:4]([H:10])[c:16]1[C:15]([F:12])([F:13])[F:14])([H:7])([H:8])[H:9].[H:17],2.8146848515156395,6.432550880199388
2362,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([H:15])([H:16])[H:17])[c:5]1[n+:8]([H:19])[c:7]([H:18])[s:6][c:24]1[C:23]([F:20])([F:21])[H:22])([H:9])([H:10])[H:11].[H:25],5.583018138103258,7.707177217757689
2363,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([H:15])([H:16])[H:17])[c:5]1[c:6]([H:18])[c:30]([C:29]([C:20]([H:22])([H:23])[H:24])([C:21]([H:26])([H:27])[H:28])[H:25])[n:7][n:8]1[H:19])([H:9])([H:10])[H:11].[H:31],1.9080910483521447,4.323954554974269
2364,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([H:15])([H:16])[H:17])[c:5]1[c:6]([H:18])[n:7][c:30](-[c:29]2[c:19]([H:24])[c:20]([H:25])[c:21]([H:26])[c:22]([H:27])[c:23]2[H:28])[s:8]1)([H:9])([H:10])[H:11].[H:31],1.5647738884481375,9.33172963123137
2365,[C:12]([F:13])([F:14])([F:15])[C:18]([H:16])[H:17].[C:1]([O:2][c:3]1[n+:4]([H:10])[c:5]([H:11])[c:19]([H:20])[o:6]1)([H:7])([H:8])[H:9],2.5788755009480604,5.064512861309256
2366,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([H:15])([H:16])[H:17])[c:5]1[c:6]([H:18])[c:31]([H:32])[o:7][c:8]1[H:19])([H:9])([H:10])[H:11].[c:20]1([H:25])[c:21]([H:26])[c:22]([H:27])[c:23]([H:28])[c:24]([H:29])[c:30]1,0.633015953127594,4.347733320043689
2367,[C:1]([O:2][c:3]1[n:6]([H:11])[n:5][c:4]([H:10])[c:23]1[C:22]([C:12]([H:16])([H:17])[H:18])([C:13]([H:19])([H:20])[H:21])[C:14]#[N:15])([H:7])([H:8])[H:9].[H:24],3.5753880952589534,9.59924191456951
2368,[F:1][C:2]([F:3])([F:4])[c:5]1[n:8][o:7][c:6]([H:9])[c:21]1[H:22].[c:10]1([H:15])[c:11]([H:16])[c:12]([H:17])[c:13]([H:18])[c:14]([H:19])[c:20]1,3.3942971321905633,5.830017110805976
2369,[F:1][C:2]([F:3])([F:4])[c:5]1[c:6]([H:9])[s:7][c:15]([C:14]([H:11])([H:12])[H:13])[n+:8]1[H:10].[H:16],3.569859215582855,5.401673124739711
2370,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([H:15])([H:16])[H:17])[c:5]1[c:6]([H:18])[c:23]([H:24])[s:7][n:8]1)([H:9])([H:10])[H:11].[H:19][C:22]([H:20])[H:21],2.216427604517099,3.3800481180841047
2371,[F:1][C:2]([F:3])([F:4])[c:5]1[n+:9]([H:13])[c:8]([H:12])[c:7]([H:11])[c:6]([H:10])[c:24]1[H:25].[c:14]1([H:19])[c:15]([H:20])[n:16][c:17]([H:21])[c:18]([H:22])[c:23]1,2.732480036475606,7.757694397525469
2372,[C:1]([O:2][c:3]1[c:4]([H:11])[c:5]([H:12])[c:6]([H:13])[n:7][c:24]1[H:25])([H:8])([H:9])[H:10].[c:14]1([H:19])[c:15]([H:20])[n:16][c:17]([H:21])[c:18]([H:22])[c:23]1,2.112719064270384,5.589718153361074
2373,[F:1][C:2]([F:3])([F:4])[c:5]1[c:6]([H:9])[n:7][s:8][c:14]1[C:13]([F:10])([F:11])[F:12].[H:15],2.5281643068152753,5.553301088515674
2374,[F:1][C:2]([F:3])([F:4])[c:5]1[n:6][c:17]([C:16]([C:10]([H:13])([H:14])[H:15])([F:11])[F:12])[c:7]([H:9])[o:8]1.[H:18],2.4563134020343917,5.49555082144361
2375,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([H:15])([H:16])[H:17])[c:5]1[n+:6]([H:18])[c:7]([H:19])[c:24]([C:23]([F:20])([F:21])[H:22])[s:8]1)([H:9])([H:10])[H:11].[H:25],5.551168485535286,9.145542802843696
2376,[C:1]([O:2][c:3]1[c:4]([H:10])[c:23]([H:24])[s:5][n+:6]1[H:11])([H:7])([H:8])[H:9].[c:12]1([H:17])[c:13]([H:18])[c:14]([H:19])[c:15]([H:20])[c:16]([H:21])[c:22]1,2.09481818060572,7.44345481352139
2377,[F:1][C:2]([F:3])([F:4])[c:5]1[c:6]([H:9])[o:7][c:14]([C:13]([F:10])([F:11])[F:12])[n:8]1.[H:15],2.8518029713811743,5.713888038232295
2378,[F:1][C:2]([F:3])([F:4])[c:5]1[c:6]([H:10])[c:24]([H:25])[c:7]([H:11])[n+:8]([H:12])[c:9]1[H:13].[c:14]1([H:19])[c:15]([H:20])[n:16][c:17]([H:21])[c:18]([H:22])[c:23]1,5.861461424019643,10.30979836004525
